#row  column  size-1  circ-1  MedInt-1
25 6 141 0.975 242
25 7 138 0.981 244
25 8 135 0.96 243
25 9 92 0.862 238
25 10 146 0.946 243
25 11 117 0.891 243
25 12 141 0.938 240
25 13 36 0.923 231
25 14 83 0.995 240
25 15 143 0.952 243
25 16 159 0.933 240
25 17 147 0.952 241
25 18 119 0.906 237
25 19 140 0.932 240
25 20 148 0.924 244
25 21 48 0.967 234
25 22 141 0.913 237
25 23 163 0.956 240
25 24 125 0.952 238
25 25 60 0.952 226
25 26 44 0.831 225
25 27 152 0.892 236
25 28 151 0.909 242
25 29 171 0.9 236
25 30 0 0.0 0
25 31 171 0.909 237
25 32 160 0.948 239
25 33 157 0.955 235
25 34 155 0.909 238
25 35 154 0.961 237
25 36 160 0.948 240
25 37 162 0.904 239
25 38 137 0.947 236
25 39 0 0.0 0
25 40 155 0.919 239
25 41 121 0.977 235
25 42 158 0.937 240
25 43 0 0.0 0
25 44 145 0.873 237
25 45 174 0.916 239
25 46 182 0.958 234
25 47 179 0.92 232
25 48 205 0.934 230
26 1 210 0.944 235
26 2 161 0.921 242
26 3 143 0.952 239
26 4 142 0.92 238
26 5 129 0.954 240
26 6 121 0.96 245
26 7 110 0.899 246
26 8 130 0.951 248
26 9 134 0.98 244
26 10 135 0.934 245
26 11 0 0.0 0
26 12 74 -1.0 240
26 13 147 0.952 241
26 14 150 0.936 250
26 15 111 0.935 238
26 16 130 0.924 243
26 17 154 0.903 242
26 18 120 0.981 234
26 19 138 0.884 236
26 20 146 0.946 243
26 21 154 0.972 243
26 22 105 0.953 234
26 23 152 0.949 237
26 24 129 0.917 240
26 25 141 0.938 236
26 26 159 0.967 236
26 27 102 0.859 235
26 28 131 0.958 236
26 29 144 0.969 237
26 30 151 0.953 234
26 31 130 0.951 237
26 32 158 0.937 239
26 33 133 0.946 234
26 34 161 0.979 239
26 35 146 0.946 237
26 36 162 0.904 238
26 37 139 0.961 236
26 38 153 0.955 239
26 39 153 0.965 241
26 40 74 0.985 231
26 41 177 0.931 236
26 42 61 0.787 235
26 43 129 0.954 235
26 44 149 0.965 236
26 45 149 0.906 231
26 46 126 0.959 233
26 47 184 0.945 234
26 48 211 0.931 230
27 1 186 0.956 238
27 2 160 0.915 238
27 3 136 0.905 244
27 4 143 0.989 241
27 5 144 0.899 245
27 6 41 0.997 242
27 7 132 0.938 242
27 8 131 0.969 245
27 9 40 0.906 243
27 10 71 0.93 245
27 11 116 0.948 240
27 12 128 0.947 240
27 13 139 0.961 244
27 14 44 0.996 242
27 15 140 0.942 243
27 16 124 0.917 245
27 17 150 0.912 242
27 18 28 -1.0 241
27 19 135 0.934 244
27 20 126 0.959 242
27 21 116 0.948 240
27 22 95 0.8 237
27 23 151 0.942 240
27 24 135 0.96 237
27 25 148 0.959 238
27 26 52 0.898 237
27 27 152 0.924 237
27 28 129 0.966 239
27 29 141 0.88 242
27 30 88 0.904 239
27 31 123 0.936 238
27 32 157 0.955 241
27 33 110 0.926 233
27 34 50 0.962 237
27 35 166 0.895 238
27 36 120 0.914 235
27 37 159 0.933 240
27 38 52 0.861 237
27 39 147 0.978 234
27 40 142 0.945 236
27 41 147 0.918 240
27 42 113 0.964 234
27 43 167 0.955 238
27 44 165 0.954 236
27 45 166 0.984 236
27 46 0 0.0 0
27 47 175 0.899 231
27 48 236 0.936 233
28 1 191 0.928 239
28 2 156 0.915 239
28 3 149 0.94 243
28 4 145 0.915 241
28 5 133 0.946 245
28 6 131 0.931 244
28 7 105 0.953 241
28 8 126 0.959 244
28 9 134 0.892 239
28 10 0 0.0 0
28 11 124 0.944 242
28 12 122 0.945 246
28 13 124 0.944 246
28 14 96 0.929 238
28 15 126 0.959 246
28 16 135 0.96 239
28 17 122 0.929 239
28 18 134 0.953 240
28 19 132 0.938 243
28 20 130 0.951 241
28 21 129 0.917 242
28 22 122 0.929 237
28 23 145 0.905 237
28 24 146 0.911 236
28 25 121 0.948 233
28 26 127 0.929 244
28 27 126 0.959 235
28 28 87 0.957 234
28 29 159 0.943 240
28 30 108 0.938 241
28 31 131 0.896 234
28 32 153 0.931 236
28 33 143 0.952 236
28 34 129 0.917 242
28 35 146 0.936 239
28 36 123 0.964 237
28 37 129 0.954 237
28 38 143 0.962 239
28 39 119 0.895 241
28 40 140 0.932 238
28 41 0 0.0 0
28 42 146 0.972 240
28 43 141 0.913 238
28 44 141 0.975 234
28 45 152 0.949 231
28 46 185 0.95 233
28 47 210 0.944 230
28 48 190 0.923 229
29 1 188 0.966 238
29 2 179 0.89 239
29 3 143 0.926 241
29 4 130 0.962 242
29 5 140 0.907 246
29 6 135 0.949 246
29 7 127 0.967 245
29 8 116 0.948 241
29 9 122 0.968 239
29 10 128 0.936 244
29 11 109 0.989 244
29 12 132 0.965 241
29 13 128 0.974 244
29 14 61 0.992 237
29 15 128 0.91 245
29 16 135 0.934 242
29 17 126 0.921 242
29 18 129 0.97 242
29 19 150 0.936 238
29 20 93 0.943 236
29 21 112 0.943 244
29 22 139 0.95 241
29 23 140 0.942 235
29 24 125 0.914 238
29 25 139 0.935 238
29 26 143 0.937 243
29 27 125 0.952 237
29 28 149 0.93 236
29 29 138 0.918 237
29 30 124 0.972 235
29 31 103 0.935 234
29 32 110 0.926 242
29 33 144 0.923 236
29 34 112 0.955 237
29 35 112 0.985 233
29 36 151 0.918 238
29 37 141 0.938 238
29 38 145 0.939 237
29 39 62 0.913 236
29 40 139 0.925 234
29 41 160 0.906 237
29 42 157 0.921 239
29 43 99 0.915 231
29 44 105 0.848 229
29 45 153 0.955 231
29 46 149 0.965 229
29 47 179 0.942 232
29 48 186 0.933 229
30 1 199 0.915 235
30 2 165 0.934 239
30 3 152 0.892 238
30 4 144 0.923 238
30 5 0 0.0 0
30 6 141 0.904 242
30 7 125 0.952 240
30 8 128 0.936 243
30 9 112 0.943 244
30 10 101 0.946 240
30 11 122 0.929 240
30 12 96 0.929 238
30 13 125 0.914 244
30 14 125 0.914 242
30 15 126 0.959 244
30 16 35 0.968 238
30 17 121 0.921 238
30 18 131 0.931 240
30 19 123 0.899 235
30 20 137 0.974 246
30 21 138 0.944 236
30 22 130 0.935 240
30 23 128 0.91 235
30 24 108 0.91 234
30 25 140 0.932 238
30 26 138 0.944 235
30 27 131 0.969 242
30 28 140 0.968 244
30 29 0 0.0 0
30 30 138 0.954 235
30 31 134 0.916 239
30 32 143 0.926 240
30 33 142 0.956 233
30 34 132 0.913 238
30 35 146 0.946 237
30 36 130 0.951 236
30 37 133 0.957 236
30 38 124 0.933 236
30 39 97 0.892 239
30 40 131 0.958 232
30 41 141 0.913 236
30 42 138 0.918 234
30 43 144 0.958 238
30 44 143 0.937 236
30 45 150 0.936 231
30 46 156 0.949 231
30 47 172 0.905 232
30 48 175 0.953 217
31 1 0 0.0 0
31 2 178 0.937 232
31 3 145 0.976 237
31 4 142 0.945 237
31 5 136 0.941 239
31 6 130 0.99 241
31 7 107 0.929 237
31 8 113 0.952 239
31 9 134 0.916 242
31 10 108 0.95 243
31 11 112 0.943 235
31 12 112 0.943 236
31 13 120 0.981 237
31 14 118 0.888 234
31 15 133 0.946 240
31 16 112 0.955 239
31 17 121 0.932 238
31 18 124 0.944 237
31 19 117 0.928 238
31 20 126 0.921 237
31 21 124 0.944 239
31 22 117 0.917 235
31 23 126 0.932 235
31 24 131 0.931 240
31 25 130 0.924 236
31 26 125 0.98 238
31 27 137 0.947 238
31 28 130 0.924 240
31 29 135 0.96 236
31 30 125 0.963 241
31 31 120 0.941 234
31 32 61 0.913 239
31 33 137 0.947 238
31 34 118 0.925 239
31 35 130 0.924 237
31 36 97 0.938 232
31 37 124 0.984 237
31 38 149 0.93 233
31 39 136 0.941 238
31 40 127 0.929 236
31 41 148 0.924 236
31 42 131 0.896 223
31 43 137 0.947 235
31 44 139 0.925 232
31 45 144 0.958 233
31 46 168 0.961 232
31 47 174 0.938 228
31 48 181 0.93 226
32 1 245 0.944 234
32 2 194 0.942 236
32 3 170 0.916 237
32 4 157 0.955 240
32 5 165 0.921 238
32 6 194 0.892 243
32 7 190 0.923 235
32 8 215 0.945 243
32 9 188 0.884 239
32 10 212 0.953 242
32 11 176 0.926 233
32 12 175 0.899 232
32 13 203 0.954 237
32 14 182 0.926 226
32 15 153 0.931 241
32 16 173 0.942 242
32 17 143 0.893 238
32 18 169 0.943 239
32 19 159 0.919 226
32 20 155 0.943 236
32 21 173 0.91 241
32 22 164 0.938 228
32 23 156 0.925 223
32 24 182 0.913 233
32 25 164 0.948 237
32 26 195 0.896 225
32 27 200 0.919 236
32 28 184 0.894 227
32 29 168 0.915 219
32 30 185 0.907 218
32 31 231 0.936 223
32 32 164 0.925 219
32 33 252 0.951 229
32 34 151 0.909 220
32 35 199 0.895 219
32 36 202 0.9 220
32 37 198 0.91 223
32 38 204 0.917 227
32 39 205 0.922 235
32 40 210 0.924 236
32 41 175 0.93 225
32 42 78 0.858 226
32 43 194 0.921 236
32 44 133 0.92 221
32 45 190 0.953 225
32 46 187 0.908 223
32 47 182 0.875 215
32 48 231 0.936 213
