row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
6	8	94	plate.jpg.dat	1	118	266.705040091428	NA	NA
6	9	172.5	plate.jpg.dat	1	134	523.808836747137	NA	NA
6	10	163.5	plate.jpg.dat	1	150	489.883180144284	NA	NA
6	11	193.25	plate.jpg.dat	1	166	576.02556377642	NA	NA
6	12	171.75	plate.jpg.dat	1	182	500.289824436456	NA	NA
6	13	143.25	plate.jpg.dat	1	198	392.579347877484	NA	NA
6	14	141.25	plate.jpg.dat	1	214	380.866999260372	NA	NA
6	15	202.5	plate.jpg.dat	1	230	557.511940048289	NA	status=JK
6	16	178.25	plate.jpg.dat	1	246	490.089843366143	NA	NA
6	17	192.5	plate.jpg.dat	1	262	560.501805887387	NA	NA
6	18	176.75	plate.jpg.dat	1	278	504.077503453591	NA	status=JK
6	19	168.25	plate.jpg.dat	1	294	531.448625120768	NA	NA
6	20	178.25	plate.jpg.dat	1	310	549.901334592252	NA	status=JK
6	21	162.25	plate.jpg.dat	1	326	514.586733887924	NA	NA
6	22	165.5	plate.jpg.dat	1	342	519.612934262905	NA	NA
6	23	164.5	plate.jpg.dat	1	358	481.340167997727	NA	NA
6	24	230.5	plate.jpg.dat	1	374	529.404188804386	NA	status=JK
7	1	243	plate.jpg.dat	1	7	500.799844667144	NA	NA
7	2	157	plate.jpg.dat	1	23	369.714863925096	NA	status=JK
7	3	184	plate.jpg.dat	1	39	515.244522729019	NA	NA
7	4	178	plate.jpg.dat	1	55	519.661330820966	NA	NA
7	5	172.25	plate.jpg.dat	1	71	513.708892323736	NA	NA
7	6	161.75	plate.jpg.dat	1	87	498.316023186754	NA	NA
7	7	180.5	plate.jpg.dat	1	103	556.763441423499	NA	NA
7	8	170.75	plate.jpg.dat	1	119	516.895595127791	NA	NA
7	9	151.25	plate.jpg.dat	1	135	465.057891924863	NA	NA
7	10	164.5	plate.jpg.dat	1	151	522.6173439485	NA	status=JK
7	11	131.5	plate.jpg.dat	1	167	391.817106363916	NA	NA
7	12	174.25	plate.jpg.dat	1	183	522.985571760016	NA	NA
7	13	186.5	plate.jpg.dat	1	199	542.626112222767	NA	NA
7	14	185.75	plate.jpg.dat	1	215	533.502926500369	NA	NA
7	15	196.75	plate.jpg.dat	1	231	546.724594496386	NA	status=JK
7	16	201.75	plate.jpg.dat	1	247	570.469029565051	NA	NA
