row,col,raw,plateid,query,array,normalized,score,supp
1,1,1939,2,YDL250S,YOR202W_DMA1,451.758,-0.115,-
1,2,1736,2,YDL250S,YOR202W_DMA1,437.319,-0.143,-
1,3,91,2,YDL250S,YOR202W_DMA1,142.844,-0.718,-
1,4,894,2,YDL250S,YOR202W_DMA1,293.653,-0.424,-
1,5,1861,2,YDL250S,YOR202W_DMA1,499.562,-0.021,-
1,6,1929,2,YDL250S,YOR202W_DMA1,508.203,-0.004,-
1,7,2111,2,YDL250S,YOR202W_DMA1,535.256,0.048,-
1,8,2055,2,YDL250S,YOR202W_DMA1,514.402,0.008,-
1,9,1672,2,YDL250S,YOR202W_DMA1,442.669,-0.132,-
1,10,1878,2,YDL250S,YOR202W_DMA1,497.543,-0.025,-
1,11,1707,2,YDL250S,YOR202W_DMA1,458.724,-0.101,-
1,12,1909,2,YDL250S,YOR202W_DMA1,501.541,-0.017,-
1,13,2003,2,YDL250S,YOR202W_DMA1,518.299,0.015,-
1,14,2138,2,YDL250S,YOR202W_DMA1,536.957,0.052,-
1,15,1927,2,YDL250S,YOR202W_DMA1,487.772,-0.044,-
1,16,2247,2,YDL250S,YOR202W_DMA1,554.577,0.086,-
1,17,2027,2,YDL250S,YOR202W_DMA1,494.073,-0.032,-
1,18,2090,2,YDL250S,YOR202W_DMA1,496.529,-0.027,-
1,19,1864,2,YDL250S,YOR202W_DMA1,439.472,-0.139,-
1,20,2266,2,YDL250S,YOR202W_DMA1,533.532,0.045,-
1,21,2184,2,YDL250S,YOR202W_DMA1,523.533,0.026,-
1,22,2468,2,YDL250S,YOR202W_DMA1,593.902,0.163,-
1,23,2258,2,YDL250S,YOR202W_DMA1,546.56,0.071,-
1,24,2299,2,YDL250S,YOR202W_DMA1,558.911,0.095,-
1,25,2145,2,YDL250S,YOR202W_DMA1,525.059,0.029,-
1,26,2065,2,YDL250S,YOR202W_DMA1,508.317,-0.004,-
1,27,2354,2,YDL250S,YOR202W_DMA1,575.392,0.127,-
1,28,2174,2,YDL250S,YOR202W_DMA1,537.313,0.052,-
1,29,2320,2,YDL250S,YOR202W_DMA1,571.043,0.118,-
1,30,2125,2,YDL250S,YOR202W_DMA1,533.25,0.045,-
1,31,2228,2,YDL250S,YOR202W_DMA1,561.492,0.1,-
1,32,2098,2,YDL250S,YOR202W_DMA1,536.717,0.051,-
1,33,2266,2,YDL250S,YOR202W_DMA1,576.555,0.129,-
1,34,2260,2,YDL250S,YOR202W_DMA1,576.406,0.129,-
1,35,2032,2,YDL250S,YOR202W_DMA1,519.258,0.017,-
1,36,2021,2,YDL250S,YOR202W_DMA1,511.278,0.002,-
1,37,1987,2,YDL250S,YOR202W_DMA1,507.217,-0.006,-
1,38,1973,2,YDL250S,YOR202W_DMA1,512.386,0.004,-
1,39,1584,2,YDL250S,YOR202W_DMA1,427.444,-0.162,-
1,40,1223,2,YDL250S,YOR202W_DMA1,353.217,-0.307,-
1,41,1873,2,YDL250S,YOR202W_DMA1,505.777,-0.009,-
1,42,1477,2,YDL250S,YOR202W_DMA1,428.026,-0.161,-
1,43,1661,2,YDL250S,YOR202W_DMA1,464.531,-0.09,-
1,44,1416,2,YDL250S,YOR202W_DMA1,421.811,-0.173,-
1,45,1282,2,YDL250S,YOR202W_DMA1,405.268,-0.206,-
1,46,1344,2,YDL250S,YOR202W_DMA1,419.381,-0.178,-
1,47,1439,2,YDL250S,YOR202W_DMA1,429.733,-0.158,-
1,48,2081,2,YDL250S,YOR202W_DMA1,532.282,0.043,-
2,1,1333,2,YDL250S,YOR202W_DMA1,475.312,-0.069,-
2,2,1413,2,YDL250S,YOR202W_DMA1,513.002,0.005,-
2,3,1485,2,YDL250S,YOR202W_DMA1,554.405,0.086,-
2,4,1467,2,YDL250S,YOR202W_DMA1,558.827,0.094,-
2,5,1395,2,YDL250S,YOR202W_DMA1,542.369,0.062,-
2,6,1522,2,YDL250S,YOR202W_DMA1,570.927,0.118,-
2,7,1547,2,YDL250S,YOR202W_DMA1,562.523,0.102,-
2,8,1453,2,YDL250S,YOR202W_DMA1,523.209,0.025,-
2,9,1529,2,YDL250S,YOR202W_DMA1,560.545,0.098,-
2,10,1687,2,YDL250S,YOR202W_DMA1,620.325,0.215,-
2,11,1529,2,YDL250S,YOR202W_DMA1,568.816,0.114,-
2,12,1066,2,YDL250S,YOR202W_DMA1,423.05,-0.171,-
2,13,647,2,YDL250S,YOR202W_DMA1,291.121,-0.429,-
2,14,1653,2,YDL250S,YOR202W_DMA1,588.186,0.152,-
2,15,1570,2,YDL250S,YOR202W_DMA1,558.833,0.095,-
2,16,1616,2,YDL250S,YOR202W_DMA1,568.865,0.114,-
2,17,1463,2,YDL250S,YOR202W_DMA1,507.768,-0.005,-
2,18,1560,2,YDL250S,YOR202W_DMA1,525.669,0.03,-
2,19,1373,2,YDL250S,YOR202W_DMA1,459.821,-0.099,-
2,20,1392,2,YDL250S,YOR202W_DMA1,471.734,-0.076,-
2,21,1649,2,YDL250S,YOR202W_DMA1,562.155,0.101,-
2,22,1525,2,YDL250S,YOR202W_DMA1,530.015,0.038,-
2,23,1079,2,YDL250S,YOR202W_DMA1,388.983,-0.237,-
2,24,1345,2,YDL250S,YOR202W_DMA1,477.574,-0.064,-
2,25,1320,2,YDL250S,YOR202W_DMA1,471.149,-0.077,-
2,26,1237,2,YDL250S,YOR202W_DMA1,446.831,-0.124,-
2,27,1283,2,YDL250S,YOR202W_DMA1,464.703,-0.089,-
2,28,1491,2,YDL250S,YOR202W_DMA1,533.066,0.044,-
2,29,1424,2,YDL250S,YOR202W_DMA1,514.115,0.007,-
2,30,1374,2,YDL250S,YOR202W_DMA1,504.566,-0.012,-
2,31,1507,2,YDL250S,YOR202W_DMA1,552.82,0.083,-
2,32,1365,2,YDL250S,YOR202W_DMA1,513.291,0.006,-
2,33,1227,2,YDL250S,YOR202W_DMA1,473.55,-0.072,-
2,34,1450,2,YDL250S,YOR202W_DMA1,547.412,0.072,-
2,35,1518,2,YDL250S,YOR202W_DMA1,563.362,0.103,-
2,36,1103,2,YDL250S,YOR202W_DMA1,432.812,-0.152,-
2,37,1353,2,YDL250S,YOR202W_DMA1,513.533,0.006,-
2,38,1583,2,YDL250S,YOR202W_DMA1,594.418,0.164,-
2,39,1577,2,YDL250S,YOR202W_DMA1,593.667,0.163,-
2,40,1243,2,YDL250S,YOR202W_DMA1,497.208,-0.026,-
2,41,1010,2,YDL250S,YOR202W_DMA1,433.451,-0.15,-
2,42,1174,2,YDL250S,YOR202W_DMA1,498.162,-0.024,-
2,43,1134,2,YDL250S,YOR202W_DMA1,483.311,-0.053,-
2,44,989,2,YDL250S,YOR202W_DMA1,453.535,-0.111,-
2,45,843,2,YDL250S,YOR202W_DMA1,426.591,-0.164,-
2,46,925,2,YDL250S,YOR202W_DMA1,455.001,-0.108,-
2,47,737,2,YDL250S,YOR202W_DMA1,401.676,-0.213,-
2,48,698,2,YDL250S,YOR202W_DMA1,389.927,-0.236,-
3,1,1615,2,YDL250S,YOR202W_DMA1,541.474,0.061,-
3,2,1531,2,YDL250S,YOR202W_DMA1,545.411,0.068,-
3,3,1415,2,YDL250S,YBR030W_DMA193,539.496,0.088,-
3,4,1217,2,YDL250S,YBR030W_DMA193,489.616,-0.009,-
3,5,1590,2,YDL250S,YBR138C_DMA290,612.534,0.057,-
3,6,1340,2,YDL250S,YBR138C_DMA290,521.127,-0.122,-
3,7,1500,2,YDL250S,YBR028C_DMA194,558.557,0.068,-
3,8,1563,2,YDL250S,YBR028C_DMA194,570.289,0.091,-
3,9,1295,2,YDL250S,YBR137W_DMA291,493.099,0.178,-
3,10,1269,2,YDL250S,YBR137W_DMA291,492.166,0.176,-
3,11,545,2,YDL250S,YBR027C_DMA195,-,-,-
3,12,55,2,YDL250S,YBR027C_DMA195,87.787,-0.564,-
3,13,1492,2,YDL250S,YBR134W_DMA292,554.819,0.054,-
3,14,1410,2,YDL250S,YBR134W_DMA292,517.917,-0.018,-
3,15,1430,2,YDL250S,YBR026C_DMA196,521.906,0.082,-
3,16,1121,2,YDL250S,YBR026C_DMA196,416.42,-0.124,-
3,17,1240,2,YDL250S,YBR132C_DMA293,445.578,0.223,-
3,18,1192,2,YDL250S,YBR132C_DMA293,420.353,0.173,-
3,19,1519,2,YDL250S,YBR025C_DMA197,-,-,-
3,20,1381,2,YDL250S,YBR025C_DMA197,484.219,-0.137,-
3,21,1427,2,YDL250S,YBR131W_DMA294,509.054,-0.062,-
3,22,1488,2,YDL250S,YBR131W_DMA294,536.968,-0.007,-
3,23,1471,2,YDL250S,YBR024W_DMA198,531.976,0.121,-
3,24,1359,2,YDL250S,YBR024W_DMA198,498.208,0.055,-
3,25,1088,2,YDL250S,YBR130C_DMA295,408.536,-0.045,-
3,26,1229,2,YDL250S,YBR130C_DMA295,-,-,-
3,27,1352,2,YDL250S,YBR023C_DMA199,501.63,0.057,-
3,28,1394,2,YDL250S,YBR023C_DMA199,518.001,0.089,-
3,29,1137,2,YDL250S,YBR129C_DMA296,434.104,-0.094,-
3,30,919,2,YDL250S,YBR129C_DMA296,366.685,-0.225,-
3,31,932,2,YDL250S,YBR022W_DMA200,376.395,-0.209,-
3,32,1167,2,YDL250S,YBR022W_DMA200,460.897,-0.044,-
3,33,1504,2,YDL250S,YBR128C_DMA297,578.225,0.217,-
3,34,1448,2,YDL250S,YBR128C_DMA297,562.844,0.187,-
3,35,0,2,YDL250S,YBR020W_DMA201,84.56,-0.917,-
3,36,0,2,YDL250S,YBR020W_DMA201,88.379,-0.909,-
3,37,1014,2,YDL250S,YBR126C_DMA298,420.58,-0.144,-
3,38,1124,2,YDL250S,YBR126C_DMA298,466.346,-0.054,-
3,39,1251,2,YDL250S,YBR019C_DMA202,510.443,0.036,-
3,40,1442,2,YDL250S,YBR019C_DMA202,581.408,0.174,-
3,41,1262,2,YDL250S,YBR125C_DMA299,532.634,0.033,-
3,42,1082,2,YDL250S,YBR125C_DMA299,482.34,-0.065,-
3,43,1135,2,YDL250S,YBR018C_DMA203,494.958,-0.174,-
3,44,1255,2,YDL250S,YBR018C_DMA203,543.199,-0.08,-
3,45,1323,2,YDL250S,YBR122C_DMA300,574.754,0.059,-
3,46,1339,2,YDL250S,YBR122C_DMA300,577.191,0.064,-
3,47,1285,2,YDL250S,YOR202W_DMA1,548.7,0.075,-
3,48,1234,2,YDL250S,YOR202W_DMA1,523.273,0.025,-
4,1,1770,2,YDL250S,YOR202W_DMA1,567.3,0.111,-
4,2,1576,2,YDL250S,YOR202W_DMA1,545.844,0.069,-
4,3,1279,2,YDL250S,YBR030W_DMA193,488.306,-0.012,-
4,4,1078,2,YDL250S,YBR030W_DMA193,435.191,-0.116,-
4,5,1489,2,YDL250S,YBR138C_DMA290,573.353,-0.02,-
4,6,1574,2,YDL250S,YBR138C_DMA290,593.126,0.019,-
4,7,1364,2,YDL250S,YBR028C_DMA194,507.523,-0.031,-
4,8,1490,2,YDL250S,YBR028C_DMA194,542.871,0.038,-
4,9,1464,2,YDL250S,YBR137W_DMA291,-,-,-
4,10,1259,2,YDL250S,YBR137W_DMA291,476.702,0.146,-
4,11,39,2,YDL250S,YBR027C_DMA195,56.85,-0.625,-
4,12,59,2,YDL250S,YBR027C_DMA195,61.225,-0.616,-
4,13,1566,2,YDL250S,YBR134W_DMA292,567.652,0.079,-
4,14,1442,2,YDL250S,YBR134W_DMA292,517.82,-0.019,-
4,15,1864,2,YDL250S,YBR026C_DMA196,661.211,0.354,-
4,16,1639,2,YDL250S,YBR026C_DMA196,585.209,0.206,-
4,17,1264,2,YDL250S,YBR132C_DMA293,448.541,0.229,-
4,18,1046,2,YDL250S,YBR132C_DMA293,367.754,0.071,-
4,19,1430,2,YDL250S,YBR025C_DMA197,495.86,-0.114,-
4,20,1393,2,YDL250S,YBR025C_DMA197,490.852,-0.124,-
4,21,1304,2,YDL250S,YBR131W_DMA294,469.405,-0.139,-
4,22,1408,2,YDL250S,YBR131W_DMA294,512.696,-0.055,-
4,23,1411,2,YDL250S,YBR024W_DMA198,514.365,0.087,-
4,24,1522,2,YDL250S,YBR024W_DMA198,556.918,0.17,-
4,25,1105,2,YDL250S,YBR130C_DMA295,413.003,-0.036,-
4,26,1054,2,YDL250S,YBR130C_DMA295,396.863,-0.068,-
4,27,1444,2,YDL250S,YBR023C_DMA199,534.31,0.121,-
4,28,1413,2,YDL250S,YBR023C_DMA199,525.499,0.104,-
4,29,1442,2,YDL250S,YBR129C_DMA296,536.702,0.107,-
4,30,1471,2,YDL250S,YBR129C_DMA296,552.248,0.137,-
4,31,1500,2,YDL250S,YBR022W_DMA200,568.047,0.165,-
4,32,1126,2,YDL250S,YBR022W_DMA200,443.545,-0.078,-
4,33,1094,2,YDL250S,YBR128C_DMA297,436.962,-0.059,-
4,34,955,2,YDL250S,YBR128C_DMA297,393.388,-0.144,-
4,35,942,2,YDL250S,YBR020W_DMA201,388.072,-0.323,-
4,36,851,2,YDL250S,YBR020W_DMA201,357.844,-0.383,-
4,37,1376,2,YDL250S,YBR126C_DMA298,540.379,0.09,-
4,38,1246,2,YDL250S,YBR126C_DMA298,509.135,0.029,-
4,39,1018,2,YDL250S,YBR019C_DMA202,435.369,-0.111,-
4,40,1360,2,YDL250S,YBR019C_DMA202,560.309,0.133,-
4,41,1331,2,YDL250S,YBR125C_DMA299,561.949,0.09,-
4,42,1213,2,YDL250S,YBR125C_DMA299,527.471,0.023,-
4,43,1120,2,YDL250S,YBR018C_DMA203,487.462,-0.189,-
4,44,901,2,YDL250S,YBR018C_DMA203,425.419,-0.31,-
4,45,1413,2,YDL250S,YBR122C_DMA300,597.476,0.104,-
4,46,1242,2,YDL250S,YBR122C_DMA300,540.278,-0.008,-
4,47,1256,2,YDL250S,YOR202W_DMA1,530.456,0.039,-
4,48,1203,2,YDL250S,YOR202W_DMA1,502.988,-0.015,-
5,1,1383,2,YDL250S,YOR202W_DMA1,460.484,-0.098,-
5,2,1551,2,YDL250S,YOR202W_DMA1,532.384,0.043,-
5,3,1543,2,YDL250S,YAL017W_DMA13,562.512,0.025,-
5,4,1531,2,YDL250S,YAL017W_DMA13,578.29,0.056,-
5,5,752,2,YDL250S,YBL032W_DMA110,314.118,-0.291,-
5,6,774,2,YDL250S,YBL032W_DMA110,307.997,-0.303,-
5,7,1460,2,YDL250S,YAL015C_DMA14,539.74,-0.03,-
5,8,1613,2,YDL250S,YAL015C_DMA14,588.48,0.065,-
5,9,1344,2,YDL250S,YBL031W_DMA111,497.615,0.002,-
5,10,1275,2,YDL250S,YBL031W_DMA111,474.147,-0.044,-
5,11,1553,2,YDL250S,YAL014C_DMA15,568.124,0.113,-
5,12,1541,2,YDL250S,YAL014C_DMA15,558.751,0.095,-
5,13,1719,2,YDL250S,YBL029W_DMA112,615.415,0.173,-
5,14,1416,2,YDL250S,YBL029W_DMA112,502.426,-0.048,-
5,15,1483,2,YDL250S,YAL013W_DMA16,528.525,0.078,-
5,16,1350,2,YDL250S,YAL013W_DMA16,483.255,-0.01,-
5,17,1578,2,YDL250S,YBL028C_DMA113,560.44,0.093,-
5,18,1390,2,YDL250S,YBL028C_DMA113,489.544,-0.046,-
5,19,1438,2,YDL250S,YAL011W_DMA17,506.101,-0.061,-
5,20,1265,2,YDL250S,YAL011W_DMA17,-,-,-
5,21,1485,2,YDL250S,YBL027W_DMA114,541.445,0.234,-
5,22,1449,2,YDL250S,YBL027W_DMA114,535.21,0.222,-
5,23,1260,2,YDL250S,YAL010C_DMA18,466.361,-0.099,-
5,24,1420,2,YDL250S,YAL010C_DMA18,528.52,0.023,-
5,25,867,2,YDL250S,YBL025W_DMA115,327.903,-0.333,-
5,26,935,2,YDL250S,YBL025W_DMA115,354.077,-0.282,-
5,27,1525,2,YDL250S,YAL008W_DMA19,570.175,0.076,-
5,28,1475,2,YDL250S,YAL008W_DMA19,553.538,0.043,-
5,29,1474,2,YDL250S,YBL024W_DMA116,553.891,0.071,-
5,30,1359,2,YDL250S,YBL024W_DMA116,517.425,0,-
5,31,1337,2,YDL250S,YAL007C_DMA20,514.853,-0.037,-
5,32,1341,2,YDL250S,YAL007C_DMA20,521.989,-0.023,-
5,33,1364,2,YDL250S,YBL021C_DMA117,534.831,0.119,-
5,34,1186,2,YDL250S,YBL021C_DMA117,474.522,0.001,-
5,35,1147,2,YDL250S,YAL005C_DMA21,458.731,0.105,-
5,36,1254,2,YDL250S,YAL005C_DMA21,496.158,0.178,-
5,37,995,2,YDL250S,YBL019W_DMA118,414.444,-0.232,-
5,38,811,2,YDL250S,YBL019W_DMA118,361.522,-0.335,-
5,39,1094,2,YDL250S,YAL004W_DMA22,467.327,0.041,-
5,40,1200,2,YDL250S,YAL004W_DMA22,514.506,0.133,-
5,41,1063,2,YDL250S,YBL017C_DMA119,-,-,-
5,42,883,2,YDL250S,YBL017C_DMA119,414.5,-0.141,-
5,43,1011,2,YDL250S,YAL002W_DMA23,451.331,-0.114,-
5,44,838,2,YDL250S,YAL002W_DMA23,400.201,-0.214,-
5,45,1339,2,YDL250S,YBL016W_DMA120,574.532,0.082,-
5,46,1377,2,YDL250S,YBL016W_DMA120,579.496,0.091,-
5,47,1144,2,YDL250S,YOR202W_DMA1,491.805,-0.036,-
5,48,1538,2,YDL250S,YOR202W_DMA1,589.231,0.154,-
6,1,1814,2,YDL250S,YOR202W_DMA1,538.621,0.055,-
6,2,1589,2,YDL250S,YOR202W_DMA1,509.68,-0.002,-
6,3,1594,2,YDL250S,YAL017W_DMA13,545.74,-0.008,-
6,4,1425,2,YDL250S,YAL017W_DMA13,512.394,-0.073,-
6,5,786,2,YDL250S,YBL032W_DMA110,295.708,-0.327,-
6,6,798,2,YDL250S,YBL032W_DMA110,286.953,-0.344,-
6,7,1460,2,YDL250S,YAL015C_DMA14,511.697,-0.085,-
6,8,1319,2,YDL250S,YAL015C_DMA14,457.766,-0.19,-
6,9,1268,2,YDL250S,YBL031W_DMA111,441.074,-0.109,-
6,10,1476,2,YDL250S,YBL031W_DMA111,513.742,0.033,-
6,11,1675,2,YDL250S,YAL014C_DMA15,577.937,0.133,-
6,12,1549,2,YDL250S,YAL014C_DMA15,527.262,0.034,-
6,13,1713,2,YDL250S,YBL029W_DMA112,578.579,0.101,-
6,14,1627,2,YDL250S,YBL029W_DMA112,544.879,0.035,-
6,15,1303,2,YDL250S,YAL013W_DMA16,434.986,-0.104,-
6,16,1396,2,YDL250S,YAL013W_DMA16,473.23,-0.03,-
6,17,1531,2,YDL250S,YBL028C_DMA113,520.311,0.014,-
6,18,1672,2,YDL250S,YBL028C_DMA113,570.783,0.113,-
6,19,1465,2,YDL250S,YAL011W_DMA17,498.63,-0.075,-
6,20,1455,2,YDL250S,YAL011W_DMA17,503.776,-0.065,-
6,21,1528,2,YDL250S,YBL027W_DMA114,539.856,0.231,-
6,22,1489,2,YDL250S,YBL027W_DMA114,532.048,0.216,-
6,23,1319,2,YDL250S,YAL010C_DMA18,469.675,-0.092,-
6,24,1423,2,YDL250S,YAL010C_DMA18,510.834,-0.012,-
6,25,988,2,YDL250S,YBL025W_DMA115,353.026,-0.284,-
6,26,787,2,YDL250S,YBL025W_DMA115,280.738,-0.425,-
6,27,1460,2,YDL250S,YAL008W_DMA19,526.045,-0.01,-
6,28,1397,2,YDL250S,YAL008W_DMA19,504.145,-0.053,-
6,29,1516,2,YDL250S,YBL024W_DMA116,547.39,0.058,-
6,30,1619,2,YDL250S,YBL024W_DMA116,589.486,0.141,-
6,31,1435,2,YDL250S,YAL007C_DMA20,527.697,-0.012,-
6,32,1545,2,YDL250S,YAL007C_DMA20,-,-,-
6,33,1442,2,YDL250S,YBL021C_DMA117,539.906,0.129,-
6,34,1266,2,YDL250S,YBL021C_DMA117,480.221,0.013,-
6,35,1365,2,YDL250S,YAL005C_DMA21,513.472,0.212,-
6,36,1551,2,YDL250S,YAL005C_DMA21,578.39,0.339,-
6,37,1420,2,YDL250S,YBL019W_DMA118,543.361,0.02,-
6,38,1368,2,YDL250S,YBL019W_DMA118,540.882,0.015,-
6,39,986,2,YDL250S,YAL004W_DMA22,411.229,-0.069,-
6,40,1104,2,YDL250S,YAL004W_DMA22,463.091,0.032,-
6,41,911,2,YDL250S,YBL017C_DMA119,403.796,-0.162,-
6,42,914,2,YDL250S,YBL017C_DMA119,405.618,-0.158,-
6,43,1327,2,YDL250S,YAL002W_DMA23,538.228,0.056,-
6,44,1217,2,YDL250S,YAL002W_DMA23,502.959,-0.013,-
6,45,980,2,YDL250S,YBL016W_DMA120,427.998,-0.205,-
6,46,1137,2,YDL250S,YBL016W_DMA120,473.412,-0.116,-
6,47,1311,2,YDL250S,YOR202W_DMA1,510,-0.001,-
6,48,1448,2,YDL250S,YOR202W_DMA1,531.458,0.041,-
7,1,1768,2,YDL250S,YOR202W_DMA1,478.833,-0.062,-
7,2,1360,2,YDL250S,YOR202W_DMA1,401.321,-0.213,-
7,3,1400,2,YDL250S,YBR045C_DMA205,442.367,-0.137,-
7,4,1604,2,YDL250S,YBR045C_DMA205,529.423,0.034,-
7,5,1536,2,YDL250S,YBR156C_DMA302,519.859,0.017,-
7,6,1534,2,YDL250S,YBR156C_DMA302,516.261,0.01,-
7,7,1481,2,YDL250S,YBR044C_DMA206,491.937,0.26,-
7,8,1674,2,YDL250S,YBR044C_DMA206,-,-,-
7,9,1196,2,YDL250S,YBR151W_DMA303,391.826,-0.38,-
7,10,1460,2,YDL250S,YBR151W_DMA303,481.101,-0.206,-
7,11,1614,2,YDL250S,YBR043C_DMA207,527.39,-0.066,-
7,12,1628,2,YDL250S,YBR043C_DMA207,526.667,-0.067,-
7,13,1719,2,YDL250S,YBR150C_DMA304,550.723,0.619,-
7,14,1568,2,YDL250S,YBR150C_DMA304,495.979,0.512,-
7,15,1719,2,YDL250S,YBR042C_DMA208,553.06,0.029,-
7,16,1686,2,YDL250S,YBR042C_DMA208,547.765,0.019,-
7,17,1647,2,YDL250S,YBR149W_DMA305,532.698,0.059,-
7,18,1659,2,YDL250S,YBR149W_DMA305,536.774,0.067,-
7,19,1552,2,YDL250S,YBR041W_DMA209,501.221,-0.009,-
7,20,1486,2,YDL250S,YBR041W_DMA209,486.678,-0.038,-
7,21,1742,2,YDL250S,YBR148W_DMA306,585.605,-,-
7,22,1486,2,YDL250S,YBR148W_DMA306,501.301,-,-
7,23,1609,2,YDL250S,YBR040W_DMA210,544.276,0.059,-
7,24,1504,2,YDL250S,YBR040W_DMA210,510.012,-0.008,-
7,25,1577,2,YDL250S,YBR147W_DMA307,536.268,0.132,-
7,26,1611,2,YDL250S,YBR147W_DMA307,548.289,0.155,-
7,27,1383,2,YDL250S,YBR036C_DMA211,468.93,-0.064,-
7,28,1252,2,YDL250S,YBR036C_DMA211,423.536,-0.152,-
7,29,1640,2,YDL250S,YBR146W_DMA308,558.511,0.189,-
7,30,1570,2,YDL250S,YBR146W_DMA308,537.923,0.148,-
7,31,1400,2,YDL250S,YBR034C_DMA212,482.544,-0.144,-
7,32,1630,2,YDL250S,YBR034C_DMA212,568.056,0.023,-
7,33,1517,2,YDL250S,YBR145W_DMA309,531.775,0.072,-
7,34,1473,2,YDL250S,YBR145W_DMA309,519.684,0.048,-
7,35,1281,2,YDL250S,YBR033W_DMA213,450.614,-0.143,-
7,36,1573,2,YDL250S,YBR033W_DMA213,549.759,0.05,-
7,37,1436,2,YDL250S,YBR144C_DMA310,514.701,0.035,-
7,38,1084,2,YDL250S,YBR144C_DMA310,410.238,-0.169,-
7,39,1401,2,YDL250S,YBR032W_DMA214,526.144,-0.038,-
7,40,1417,2,YDL250S,YBR032W_DMA214,542.971,-0.005,-
7,41,1399,2,YDL250S,YBR141C_DMA311,549.687,0.075,-
7,42,1585,2,YDL250S,YBR141C_DMA311,614.195,0.201,-
7,43,1290,2,YDL250S,YBR031W_DMA215,495.091,0.232,-
7,44,1208,2,YDL250S,YBR031W_DMA215,467.822,0.179,-
7,45,1304,2,YDL250S,YBR139W_DMA312,498.443,-0.138,-
7,46,1094,2,YDL250S,YBR139W_DMA312,423.6,-0.284,-
7,47,1282,2,YDL250S,YOR202W_DMA1,461.721,-0.095,-
7,48,1507,2,YDL250S,YOR202W_DMA1,504.902,-0.011,-
8,1,2076,2,YDL250S,YOR202W_DMA1,545.039,0.068,-
8,2,1345,2,YDL250S,YOR202W_DMA1,385.061,-0.245,-
8,3,1445,2,YDL250S,YBR045C_DMA205,446.728,-0.128,-
8,4,1594,2,YDL250S,YBR045C_DMA205,521.357,0.018,-
8,5,1517,2,YDL250S,YBR156C_DMA302,512.288,0.002,-
8,6,1504,2,YDL250S,YBR156C_DMA302,508.863,-0.005,-
8,7,1492,2,YDL250S,YBR044C_DMA206,498.991,0.274,-
8,8,1507,2,YDL250S,YBR044C_DMA206,501.152,0.278,-
8,9,1670,2,YDL250S,YBR151W_DMA303,560.245,-0.051,-
8,10,1263,2,YDL250S,YBR151W_DMA303,414.677,-0.336,-
8,11,1612,2,YDL250S,YBR043C_DMA207,530.328,-0.06,-
8,12,1660,2,YDL250S,YBR043C_DMA207,-,-,-
8,13,1609,2,YDL250S,YBR150C_DMA304,515.814,0.551,-
8,14,1614,2,YDL250S,YBR150C_DMA304,513.555,0.546,-
8,15,1548,2,YDL250S,YBR042C_DMA208,-,-,-
8,16,1653,2,YDL250S,YBR042C_DMA208,537.929,-0.001,-
8,17,1696,2,YDL250S,YBR149W_DMA305,551.29,0.096,-
8,18,1707,2,YDL250S,YBR149W_DMA305,554.847,0.102,-
8,19,1609,2,YDL250S,YBR041W_DMA209,521.452,0.03,-
8,20,1640,2,YDL250S,YBR041W_DMA209,540.75,0.068,-
8,21,1750,2,YDL250S,YBR148W_DMA306,589.473,-,-
8,22,1571,2,YDL250S,YBR148W_DMA306,531.297,-,-
8,23,1700,2,YDL250S,YBR040W_DMA210,576.826,0.123,-
8,24,1686,2,YDL250S,YBR040W_DMA210,574.258,0.118,-
8,25,1478,2,YDL250S,YBR147W_DMA307,500.056,0.061,-
8,26,1534,2,YDL250S,YBR147W_DMA307,520.209,0.1,-
8,27,1339,2,YDL250S,YBR036C_DMA211,451.228,-0.098,-
8,28,1379,2,YDL250S,YBR036C_DMA211,465.827,-0.07,-
8,29,1679,2,YDL250S,YBR146W_DMA308,571.628,0.214,-
8,30,1581,2,YDL250S,YBR146W_DMA308,540.557,0.153,-
8,31,1275,2,YDL250S,YBR034C_DMA212,435.274,-0.236,-
8,32,1559,2,YDL250S,YBR034C_DMA212,541.175,-0.029,-
8,33,1440,2,YDL250S,YBR145W_DMA309,501.821,0.013,-
8,34,1274,2,YDL250S,YBR145W_DMA309,446.228,-0.095,-
8,35,1453,2,YDL250S,YBR033W_DMA213,506.233,-0.035,-
8,36,1515,2,YDL250S,YBR033W_DMA213,527.184,0.006,-
8,37,1610,2,YDL250S,YBR144C_DMA310,571.108,0.145,-
8,38,1559,2,YDL250S,YBR144C_DMA310,570.858,0.145,-
8,39,1354,2,YDL250S,YBR032W_DMA214,506.708,-0.076,-
8,40,1168,2,YDL250S,YBR032W_DMA214,453.012,-0.181,-
8,41,1231,2,YDL250S,YBR141C_DMA311,487.466,-0.046,-
8,42,1132,2,YDL250S,YBR141C_DMA311,453.029,-0.114,-
8,43,1226,2,YDL250S,YBR031W_DMA215,470.834,0.185,-
8,44,1564,2,YDL250S,YBR031W_DMA215,-,-,-
8,45,1155,2,YDL250S,YBR139W_DMA312,442.016,-0.248,-
8,46,1226,2,YDL250S,YBR139W_DMA312,452.52,-0.228,-
8,47,1437,2,YDL250S,YOR202W_DMA1,493.644,-0.033,-
8,48,1465,2,YDL250S,YOR202W_DMA1,479.002,-0.061,-
9,1,1784,2,YDL250S,YOR202W_DMA1,465.807,-0.087,-
