row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
4	3	148	1536_example.jpg.dat	1	YBR030W_DMA193	520.767128580821	NA	NA
4	4	163	1536_example.jpg.dat	1	YBR030W_DMA193	580.793067466035	NA	NA
4	5	141	1536_example.jpg.dat	1	YBR138C_DMA290	511.634743756991	NA	NA
4	6	132	1536_example.jpg.dat	1	YBR138C_DMA290	479.695541599838	NA	NA
4	7	142	1536_example.jpg.dat	1	YBR028C_DMA194	516.485975221338	NA	NA
4	8	149	1536_example.jpg.dat	1	YBR028C_DMA194	534.4972140043	NA	NA
4	9	149	1536_example.jpg.dat	1	YBR137W_DMA291	532.77298512608	NA	NA
4	10	146	1536_example.jpg.dat	1	YBR137W_DMA291	524.203477255319	NA	NA
4	11	139	1536_example.jpg.dat	1	YBR027C_DMA195	502.812533634656	NA	NA
4	12	81	1536_example.jpg.dat	1	YBR027C_DMA195	NA	NA	{status=JK}
4	13	140	1536_example.jpg.dat	1	YBR134W_DMA292	491.598284208743	NA	NA
4	14	118	1536_example.jpg.dat	1	YBR134W_DMA292	417.894038380478	NA	NA
4	15	86	1536_example.jpg.dat	1	YBR026C_DMA196	303.176257992985	NA	NA
4	16	162	1536_example.jpg.dat	1	YBR026C_DMA196	560.370513529811	NA	NA
4	17	156	1536_example.jpg.dat	1	YBR132C_DMA293	530.068925928089	NA	NA
4	18	166	1536_example.jpg.dat	1	YBR132C_DMA293	568.684504636917	NA	NA
4	19	157	1536_example.jpg.dat	1	YBR025C_DMA197	535.855329125678	NA	NA
4	20	158	1536_example.jpg.dat	1	YBR025C_DMA197	533.592935088922	NA	NA
4	21	116	1536_example.jpg.dat	1	YBR131W_DMA294	NA	NA	{status=JK}
4	22	150	1536_example.jpg.dat	1	YBR131W_DMA294	507.104917252033	NA	NA
4	23	145	1536_example.jpg.dat	1	YBR024W_DMA198	483.496468575166	NA	NA
4	24	163	1536_example.jpg.dat	1	YBR024W_DMA198	NA	NA	{status=JK}
4	25	116	1536_example.jpg.dat	1	YBR130C_DMA295	NA	NA	{status=JK}
4	26	150	1536_example.jpg.dat	1	YBR130C_DMA295	501.095380457835	NA	NA
4	27	142	1536_example.jpg.dat	1	YBR023C_DMA199	479.728803938556	NA	NA
4	28	162	1536_example.jpg.dat	1	YBR023C_DMA199	NA	NA	{status=JK}
4	29	132	1536_example.jpg.dat	1	YBR129C_DMA296	444.573928729055	NA	NA
4	30	156	1536_example.jpg.dat	1	YBR129C_DMA296	544.076841189009	NA	NA
4	31	144	1536_example.jpg.dat	1	YBR022W_DMA200	509.934085003206	NA	NA
4	32	133	1536_example.jpg.dat	1	YBR022W_DMA200	NA	NA	{status=JK}
4	33	155	1536_example.jpg.dat	1	YBR128C_DMA297	538.703212749988	NA	NA
4	34	153	1536_example.jpg.dat	1	YBR128C_DMA297	537.416481243264	NA	NA
4	35	133	1536_example.jpg.dat	1	YBR020W_DMA201	471.135154774176	NA	NA
4	36	136	1536_example.jpg.dat	1	YBR020W_DMA201	483.451298865857	NA	NA
4	37	135	1536_example.jpg.dat	1	YBR126C_DMA298	481.888218202026	NA	NA
4	38	144	1536_example.jpg.dat	1	YBR126C_DMA298	518.239359750178	NA	NA
4	39	123	1536_example.jpg.dat	1	YBR019C_DMA202	448.337424707228	NA	NA
4	40	146	1536_example.jpg.dat	1	YBR019C_DMA202	535.897374473725	NA	NA
4	41	129	1536_example.jpg.dat	1	YBR125C_DMA299	477.543948926962	NA	NA
4	42	139	1536_example.jpg.dat	1	YBR125C_DMA299	526.113676866508	NA	NA
4	43	115	1536_example.jpg.dat	1	YBR018C_DMA203	NA	NA	{status=JK}
4	44	146	1536_example.jpg.dat	1	YBR018C_DMA203	554.245081747746	NA	NA
4	45	51	1536_example.jpg.dat	1	YBR122C_DMA300	NA	NA	{status=JK}
4	46	157	1536_example.jpg.dat	1	YBR122C_DMA300	560.673394335389	NA	NA
4	47	154	1536_example.jpg.dat	1	YOR202W_DMA1	524.260287155459	NA	NA
4	48	191	1536_example.jpg.dat	1	YOR202W_DMA1	590.898045485707	NA	NA
5	1	177	1536_example.jpg.dat	1	YOR202W_DMA1	519.768173989262	NA	NA
5	2	183	1536_example.jpg.dat	1	YOR202W_DMA1	561.464407821721	NA	NA
5	3	170	1536_example.jpg.dat	1	YAL017W_DMA13	550.932723645549	NA	NA
5	4	164	1536_example.jpg.dat	1	YAL017W_DMA13	550.624701774629	NA	NA
5	5	149	1536_example.jpg.dat	1	YBL032W_DMA110	510.044401792076	NA	NA
5	6	137	1536_example.jpg.dat	1	YBL032W_DMA110	473.786879529861	NA	NA
5	7	155	1536_example.jpg.dat	1	YAL015C_DMA14	545.167728505864	NA	NA
5	8	153	1536_example.jpg.dat	1	YAL015C_DMA14	536.326874197971	NA	NA
5	9	150	1536_example.jpg.dat	1	YBL031W_DMA111	523.719160513331	NA	NA
5	10	126	1536_example.jpg.dat	1	YBL031W_DMA111	440.118401138439	NA	NA
5	11	143	1536_example.jpg.dat	1	YAL014C_DMA15	502.239245140642	NA	NA
5	12	161	1536_example.jpg.dat	1	YAL014C_DMA15	557.747606654986	NA	NA
5	13	138	1536_example.jpg.dat	1	YBL029W_DMA112	467.897955995955	NA	NA
5	14	139	1536_example.jpg.dat	1	YBL029W_DMA112	473.998719608014	NA	NA
5	15	136	1536_example.jpg.dat	1	YAL013W_DMA16	462.902273916091	NA	NA
5	16	149	1536_example.jpg.dat	1	YAL013W_DMA16	496.665564000167	NA	NA
5	17	12	1536_example.jpg.dat	1	YBL028C_DMA113	NA	NA	{status=JK}
5	18	164	1536_example.jpg.dat	1	YBL028C_DMA113	543.200541954576	NA	NA
5	19	167	1536_example.jpg.dat	1	YAL011W_DMA17	552.88905694873	NA	NA
5	20	154	1536_example.jpg.dat	1	YAL011W_DMA17	503.648710446558	NA	NA
5	21	164	1536_example.jpg.dat	1	YBL027W_DMA114	540.149936038554	NA	NA
5	22	160	1536_example.jpg.dat	1	YBL027W_DMA114	529.094168326391	NA	NA
5	23	166	1536_example.jpg.dat	1	YAL010C_DMA18	545.299277007337	NA	NA
5	24	156	1536_example.jpg.dat	1	YAL010C_DMA18	506.88650924688	NA	NA
5	25	129	1536_example.jpg.dat	1	YBL025W_DMA115	NA	NA	{status=JK}
5	26	173	1536_example.jpg.dat	1	YBL025W_DMA115	569.7443604035	NA	NA
5	27	167	1536_example.jpg.dat	1	YAL008W_DMA19	557.16727689159	NA	NA
5	28	152	1536_example.jpg.dat	1	YAL008W_DMA19	506.120046142426	NA	NA
5	29	144	1536_example.jpg.dat	1	YBL024W_DMA116	477.441345927485	NA	NA
5	30	160	1536_example.jpg.dat	1	YBL024W_DMA116	549.009236313553	NA	NA
5	31	132	1536_example.jpg.dat	1	YAL007C_DMA20	458.281315745306	NA	NA
5	32	148	1536_example.jpg.dat	1	YAL007C_DMA20	512.182297256075	NA	NA
5	33	146	1536_example.jpg.dat	1	YBL021C_DMA117	499.507979861827	NA	NA
5	34	153	1536_example.jpg.dat	1	YBL021C_DMA117	529.715329667654	NA	NA
5	35	142	1536_example.jpg.dat	1	YAL005C_DMA21	495.764723513103	NA	NA
5	36	137	1536_example.jpg.dat	1	YAL005C_DMA21	480.201745997962	NA	NA
5	37	96	1536_example.jpg.dat	1	YBL019W_DMA118	NA	NA	{status=JK}
5	38	138	1536_example.jpg.dat	1	YBL019W_DMA118	490.027282568942	NA	NA
5	39	138	1536_example.jpg.dat	1	YAL004W_DMA22	493.606538013995	NA	NA
5	40	152	1536_example.jpg.dat	1	YAL004W_DMA22	547.905610965992	NA	NA
5	41	132	1536_example.jpg.dat	1	YBL017C_DMA119	478.201890285138	NA	NA
5	42	134	1536_example.jpg.dat	1	YBL017C_DMA119	491.381007684408	NA	NA
5	43	136	1536_example.jpg.dat	1	YAL002W_DMA23	495.480404228681	NA	NA
5	44	133	1536_example.jpg.dat	1	YAL002W_DMA23	484.159841852705	NA	NA
5	45	164	1536_example.jpg.dat	1	YBL016W_DMA120	572.071805529497	NA	NA
5	46	140	1536_example.jpg.dat	1	YBL016W_DMA120	479.411881625112	NA	NA
5	47	184	1536_example.jpg.dat	1	YOR202W_DMA1	571.673718655107	NA	NA
5	48	193	1536_example.jpg.dat	1	YOR202W_DMA1	562.160071537031	NA	NA
6	1	195	1536_example.jpg.dat	1	YOR202W_DMA1	537.49245005672	NA	NA
6	2	185	1536_example.jpg.dat	1	YOR202W_DMA1	539.822584397962	NA	NA
6	3	17	1536_example.jpg.dat	1	YAL017W_DMA13	NA	NA	{status=JK}
6	4	160	1536_example.jpg.dat	1	YAL017W_DMA13	516.326378735747	NA	NA
6	5	154	1536_example.jpg.dat	1	YBL032W_DMA110	509.741520088961	NA	NA
6	6	146	1536_example.jpg.dat	1	YBL032W_DMA110	492.954394177716	NA	NA
6	7	64	1536_example.jpg.dat	1	YAL015C_DMA14	NA	NA	{status=JK}
6	8	143	1536_example.jpg.dat	1	YAL015C_DMA14	499.288874943232	NA	NA
6	9	143	1536_example.jpg.dat	1	YBL031W_DMA111	497.883917804465	NA	NA
6	10	156	1536_example.jpg.dat	1	YBL031W_DMA111	546.608190720276	NA	NA
6	11	63	1536_example.jpg.dat	1	YAL014C_DMA15	NA	NA	{status=JK}
6	12	149	1536_example.jpg.dat	1	YAL014C_DMA15	511.471104123951	NA	NA
6	13	145	1536_example.jpg.dat	1	YBL029W_DMA112	486.494579995877	NA	NA
6	14	153	1536_example.jpg.dat	1	YBL029W_DMA112	516.559374278904	NA	NA
6	15	92	1536_example.jpg.dat	1	YAL013W_DMA16	297.951410936868	NA	NA
6	16	174	1536_example.jpg.dat	1	YAL013W_DMA16	577.672008788417	NA	NA
6	17	166	1536_example.jpg.dat	1	YBL028C_DMA113	540.429813495633	NA	NA
6	18	122	1536_example.jpg.dat	1	YBL028C_DMA113	388.198360937437	NA	NA
6	19	84	1536_example.jpg.dat	1	YAL011W_DMA17	NA	NA	{status=JK}
6	20	162	1536_example.jpg.dat	1	YAL011W_DMA17	527.501862409225	NA	NA
6	21	147	1536_example.jpg.dat	1	YBL027W_DMA114	476.278354824344	NA	NA
6	22	106	1536_example.jpg.dat	1	YBL027W_DMA114	NA	NA	{status=JK}
6	23	0	1536_example.jpg.dat	1	YAL010C_DMA18	-47.7123350896879	NA	NA
6	24	21	1536_example.jpg.dat	1	YAL010C_DMA18	30.005780101686	NA	NA
6	25	174	1536_example.jpg.dat	1	YBL025W_DMA115	566.685091662832	NA	NA
6	26	164	1536_example.jpg.dat	1	YBL025W_DMA115	539.365331252194	NA	NA
6	27	13	1536_example.jpg.dat	1	YAL008W_DMA19	NA	NA	{status=JK}
6	28	125	1536_example.jpg.dat	1	YAL008W_DMA19	412.28803680542	NA	NA
6	29	153	1536_example.jpg.dat	1	YBL024W_DMA116	511.383720311174	NA	NA
6	30	149	1536_example.jpg.dat	1	YBL024W_DMA116	513.114974902703	NA	NA
6	31	0	1536_example.jpg.dat	1	YAL007C_DMA20	NA	NA	{status=JK}
6	32	152	1536_example.jpg.dat	1	YAL007C_DMA20	530.671080581891	NA	NA
6	33	150	1536_example.jpg.dat	1	YBL021C_DMA117	518.099847752417	NA	NA
6	34	143	1536_example.jpg.dat	1	YBL021C_DMA117	499.336384220866	NA	NA
6	35	33	1536_example.jpg.dat	1	YAL005C_DMA21	NA	NA	{status=JK}
6	36	153	1536_example.jpg.dat	1	YAL005C_DMA21	541.464203072317	NA	NA
6	37	133	1536_example.jpg.dat	1	YBL019W_DMA118	472.452050008956	NA	NA
6	38	139	1536_example.jpg.dat	1	YBL019W_DMA118	497.770345937837	NA	NA
6	39	39	1536_example.jpg.dat	1	YAL004W_DMA22	NA	NA	{status=JK}
6	40	120	1536_example.jpg.dat	1	YAL004W_DMA22	436.001602397391	NA	NA
6	41	95	1536_example.jpg.dat	1	YBL017C_DMA119	344.922942242619	NA	NA
6	42	151	1536_example.jpg.dat	1	YBL017C_DMA119	548.065577968528	NA	NA
6	43	34	1536_example.jpg.dat	1	YAL002W_DMA23	NA	NA	{status=JK}
6	44	163	1536_example.jpg.dat	1	YAL002W_DMA23	570.990740400421	NA	NA
6	45	146	1536_example.jpg.dat	1	YBL016W_DMA120	497.840658501959	NA	NA
6	46	161	1536_example.jpg.dat	1	YBL016W_DMA120	521.445676612768	NA	NA
6	47	180	1536_example.jpg.dat	1	YOR202W_DMA1	540.891586472795	NA	NA
6	48	185	1536_example.jpg.dat	1	YOR202W_DMA1	521.686618269371	NA	NA
7	1	186	1536_example.jpg.dat	1	YOR202W_DMA1	498.47034789707	NA	NA
7	2	184	1536_example.jpg.dat	1	YOR202W_DMA1	525.322419169256	NA	NA
7	3	167	1536_example.jpg.dat	1	YBR045C_DMA205	508.063810504144	NA	NA
7	4	156	1536_example.jpg.dat	1	YBR045C_DMA205	498.788274711577	NA	NA
7	5	113	1536_example.jpg.dat	1	YBR156C_DMA302	366.804241639421	NA	NA
7	6	126	1536_example.jpg.dat	1	YBR156C_DMA302	425.977401561139	NA	NA
7	7	164	1536_example.jpg.dat	1	YBR044C_DMA206	581.558458833335	NA	NA
7	8	88	1536_example.jpg.dat	1	YBR044C_DMA206	300.851829082404	NA	NA
7	9	147	1536_example.jpg.dat	1	YBR151W_DMA303	521.051300634245	NA	NA
7	10	137	1536_example.jpg.dat	1	YBR151W_DMA303	485.587856500129	NA	NA
7	11	135	1536_example.jpg.dat	1	YBR043C_DMA207	477.289907190999	NA	NA
7	12	149	1536_example.jpg.dat	1	YBR043C_DMA207	519.806471909258	NA	NA
7	13	143	1536_example.jpg.dat	1	YBR150C_DMA304	486.725252212855	NA	NA
7	14	132	1536_example.jpg.dat	1	YBR150C_DMA304	448.003459276468	NA	NA
7	15	154	1536_example.jpg.dat	1	YBR042C_DMA208	527.903773004752	NA	NA
7	16	161	1536_example.jpg.dat	1	YBR042C_DMA208	540.463445743101	NA	NA
7	17	166	1536_example.jpg.dat	1	YBR149W_DMA305	549.200130361549	NA	NA
7	18	164	1536_example.jpg.dat	1	YBR149W_DMA305	545.60071007462	NA	NA
7	19	161	1536_example.jpg.dat	1	YBR041W_DMA209	534.043309323495	NA	NA
7	20	164	1536_example.jpg.dat	1	YBR041W_DMA209	543.759624052583	NA	NA
7	21	155	1536_example.jpg.dat	1	YBR148W_DMA306	513.650239975995	NA	NA
7	22	0	1536_example.jpg.dat	1	YBR148W_DMA306	NA	NA	{status=JK}
7	23	167	1536_example.jpg.dat	1	YBR040W_DMA210	558.837087208919	NA	NA
7	24	177	1536_example.jpg.dat	1	YBR040W_DMA210	591.742946307048	NA	NA
7	25	168	1536_example.jpg.dat	1	YBR147W_DMA307	556.737163120839	NA	NA
7	26	48	1536_example.jpg.dat	1	YBR147W_DMA307	NA	NA	{status=JK}
7	27	163	1536_example.jpg.dat	1	YBR036C_DMA211	556.513148632202	NA	NA
7	28	149	1536_example.jpg.dat	1	YBR036C_DMA211	508.200651611115	NA	NA
