#row  column  size-1  circ-1  MedInt-1
25 12 170 0.939 238
25 13 165 0.954 236
25 14 155 0.967 238
25 15 163 0.932 234
25 16 148 0.948 240
25 17 93 0.9 228
25 18 102 0.926 231
25 19 129 0.917 231
25 20 104 0.944 230
25 21 116 0.977 230
25 22 110 0.955 227
25 23 143 0.962 229
25 24 149 0.93 231
25 25 166 0.95 231
25 26 175 0.943 233
25 27 179 0.911 233
25 28 174 0.938 232
25 29 142 0.92 222
25 30 153 0.907 226
25 31 182 0.958 234
25 32 177 0.931 233
25 33 159 0.967 228
25 34 145 0.929 224
25 35 175 0.943 233
25 36 168 0.937 232
25 37 163 0.956 227
25 38 154 0.961 232
25 39 164 0.938 230
25 40 163 0.966 232
25 41 153 0.955 224
25 42 157 0.955 227
25 43 160 0.939 223
25 44 160 0.915 225
25 45 168 0.937 227
25 46 181 0.921 229
25 47 196 0.922 226
25 48 235 0.88 226
26 1 254 0.906 235
26 2 211 0.949 237
26 3 148 0.924 228
26 4 146 0.972 231
26 5 158 0.937 232
26 6 179 0.942 236
26 7 103 0.935 232
26 8 93 0.9 230
26 9 156 0.892 240
26 10 152 0.924 238
26 11 163 0.932 241
26 12 163 0.9 240
26 13 165 0.944 240
26 14 166 0.917 241
26 15 159 0.943 239
26 16 156 0.87 239
26 17 96 0.941 232
26 18 98 0.918 229
26 19 111 0.976 230
26 20 127 0.94 234
26 21 123 0.925 228
26 22 112 0.915 222
26 23 155 0.943 231
26 24 152 0.924 231
26 25 167 0.932 233
26 26 157 0.898 226
26 27 176 0.949 236
26 28 166 0.95 234
26 29 141 0.938 224
26 30 139 0.95 219
26 31 169 0.933 230
26 32 160 0.925 230
26 33 143 0.989 229
26 34 147 0.967 227
26 35 174 0.938 231
26 36 161 0.931 232
26 37 164 0.948 228
26 38 163 0.966 233
26 39 168 0.928 231
26 40 171 0.922 232
26 41 159 0.967 227
26 42 163 0.956 229
26 43 159 0.957 229
26 44 162 0.95 220
26 45 171 0.954 228
26 46 168 0.875 225
26 47 188 0.896 224
26 48 250 0.936 229
27 1 189 0.799 228
27 2 184 0.914 230
27 3 178 0.906 237
27 4 164 0.938 234
27 5 166 0.95 237
27 6 144 0.958 239
27 7 153 0.897 239
27 8 187 0.92 242
27 9 154 0.881 240
27 10 151 0.942 232
27 11 125 0.963 236
27 12 138 0.918 231
27 13 163 0.923 238
27 14 152 0.924 236
27 15 138 0.908 235
27 16 165 0.911 236
27 17 159 0.933 239
27 18 168 0.906 238
27 19 104 0.932 232
27 20 116 0.936 229
27 21 148 0.959 232
27 22 173 0.932 237
27 23 151 0.928 227
27 24 147 0.908 229
27 25 120 0.952 227
27 26 122 0.929 224
27 27 156 0.939 224
27 28 143 0.952 227
27 29 193 0.959 233
27 30 176 0.949 233
27 31 171 0.944 232
27 32 171 0.944 230
27 33 88 0.935 222
27 34 104 0.974 217
27 35 172 0.96 232
27 36 164 0.938 230
27 37 170 0.939 227
27 38 168 0.961 232
27 39 138 0.97 219
27 40 136 0.956 224
27 41 128 0.963 222
27 42 123 0.952 222
27 43 170 0.939 231
27 44 167 0.932 228
27 45 165 0.968 229
27 46 169 0.911 224
27 47 186 0.895 222
27 48 242 0.952 224
28 1 235 0.924 233
28 2 198 0.91 232
28 3 183 0.931 239
28 4 158 0.927 238
28 5 145 0.929 235
28 6 146 0.972 236
28 7 170 0.926 239
28 8 159 0.967 240
28 9 138 0.918 235
28 10 153 0.931 234
28 11 118 0.953 235
28 12 106 0.92 235
28 13 157 0.955 238
28 14 119 0.933 234
28 15 153 0.931 236
28 16 157 0.898 239
28 17 161 0.954 239
28 18 161 0.954 237
28 19 110 0.899 228
28 20 97 0.926 225
28 21 171 0.944 237
28 22 167 0.955 231
28 23 133 0.935 226
28 24 141 0.913 228
28 25 117 0.985 225
28 26 104 0.974 222
28 27 154 0.937 228
28 28 149 0.955 231
28 29 174 0.938 232
28 30 160 0.915 229
28 31 158 0.904 232
28 32 173 0.932 234
28 33 88 0.922 218
28 34 85 0.891 220
28 35 158 0.937 231
28 36 162 0.927 231
28 37 174 0.916 230
28 38 170 0.972 231
28 39 135 0.923 226
28 40 129 0.917 223
28 41 125 0.925 220
28 42 125 0.94 222
28 43 177 0.954 226
28 44 171 0.954 225
28 45 169 0.933 225
28 46 164 0.884 226
28 47 185 0.919 225
28 48 224 0.955 224
29 1 245 0.936 235
29 2 179 0.942 232
29 3 166 0.959 232
29 4 165 0.921 238
29 5 149 0.906 238
29 6 101 0.888 234
29 7 160 0.915 239
29 8 164 0.938 240
29 9 143 0.952 236
29 10 151 0.942 238
29 11 116 0.909 233
29 12 130 0.951 229
29 13 148 0.934 236
29 14 162 0.96 237
29 15 156 0.949 235
29 16 151 0.942 234
29 17 130 0.951 234
29 18 155 0.943 233
29 19 177 0.931 237
29 20 165 0.934 235
29 21 154 0.913 231
29 22 159 0.91 229
29 23 179 0.965 232
29 24 160 0.915 230
29 25 174 0.938 229
29 26 171 0.944 236
29 27 165 0.944 228
29 28 154 0.927 230
29 29 159 0.91 230
29 30 161 0.921 232
29 31 156 0.949 229
29 32 155 0.909 231
29 33 160 0.884 226
29 34 162 0.936 230
29 35 164 0.972 223
29 36 157 0.898 226
29 37 157 0.931 226
29 38 164 0.938 228
29 39 164 0.948 226
29 40 164 0.948 229
29 41 193 0.937 224
29 42 190 0.944 220
29 43 162 0.95 226
29 44 164 0.948 227
29 45 143 0.86 224
29 46 155 0.919 220
29 47 192 0.903 221
29 48 226 0.927 222
30 1 221 0.922 230
30 2 181 0.93 229
30 3 177 0.931 232
30 4 155 0.943 233
30 5 152 0.934 233
30 6 118 0.898 233
30 7 151 0.918 238
30 8 163 0.932 240
30 9 135 0.934 238
30 10 150 0.946 234
30 11 102 0.955 232
30 12 107 0.929 231
30 13 154 0.937 237
30 14 162 0.917 239
30 15 142 0.945 234
30 16 150 0.936 232
30 17 145 0.905 235
30 18 164 0.938 235
30 19 154 0.937 228
30 20 164 0.948 235
30 21 160 0.915 231
30 22 162 0.95 233
30 23 167 0.932 230
30 24 173 0.932 227
30 25 157 0.921 233
30 26 157 0.921 229
30 27 151 0.942 230
30 28 151 0.942 232
30 29 163 0.956 230
30 30 154 0.947 229
30 31 164 0.938 230
30 32 154 0.937 231
30 33 176 0.904 231
30 34 165 0.944 233
30 35 156 0.949 222
30 36 158 0.961 223
30 37 162 0.927 225
30 38 161 0.969 227
30 39 164 0.884 225
30 40 151 0.918 226
30 41 186 0.946 224
30 42 213 0.92 225
30 43 156 0.949 228
30 44 144 0.958 224
30 45 160 0.906 223
30 46 178 0.937 223
30 47 191 0.949 222
30 48 218 0.921 217
31 1 227 0.912 231
31 2 177 0.954 229
31 3 164 0.915 226
31 4 157 0.955 231
31 5 146 0.956 233
31 6 157 0.921 236
31 7 151 0.942 235
31 8 125 0.94 232
31 9 153 0.921 237
31 10 147 0.918 235
31 11 144 0.969 236
31 12 141 0.964 234
31 13 154 0.937 233
31 14 135 0.898 234
31 15 129 0.882 231
31 16 154 0.961 233
31 17 148 0.9 233
31 18 154 0.937 234
31 19 164 0.938 234
31 20 164 0.915 231
31 21 154 0.937 231
31 22 168 0.928 233
31 23 158 0.904 231
31 24 163 0.956 234
31 25 153 0.917 231
31 26 163 0.956 232
31 27 160 0.939 232
31 28 148 0.959 229
31 29 155 0.967 230
31 30 152 0.924 230
31 31 158 0.937 230
31 32 151 0.918 229
31 33 150 0.903 223
31 34 159 0.943 225
31 35 156 0.949 226
31 36 148 0.924 224
31 37 161 0.921 227
31 38 156 0.939 225
31 39 161 0.921 224
31 40 158 0.895 221
31 41 164 0.928 225
31 42 161 0.931 217
31 43 158 0.937 222
31 44 158 0.927 222
31 45 164 0.906 220
31 46 165 0.911 218
31 47 183 0.963 218
31 48 208 0.853 221
32 1 329 0.944 222
32 2 273 0.919 226
32 3 274 0.897 223
32 4 217 0.879 229
32 5 235 0.905 231
32 6 216 0.95 234
32 7 209 0.911 235
32 8 209 0.931 235
32 9 207 0.902 234
32 10 198 0.91 231
32 11 188 0.934 233
32 12 192 0.903 231
32 13 186 0.924 232
32 14 189 0.939 235
32 15 172 0.96 234
32 16 173 0.91 231
32 17 156 0.949 233
32 18 153 0.921 232
32 19 153 0.875 235
32 20 177 0.954 236
32 21 168 0.937 233
32 22 166 0.917 233
32 23 165 0.944 233
32 24 146 0.946 232
32 25 164 0.938 236
32 26 163 0.932 234
32 27 156 0.915 234
32 28 145 0.929 229
32 29 165 0.978 232
32 30 158 0.913 232
32 31 172 0.95 232
32 32 169 0.889 229
32 33 195 0.917 228
32 34 202 0.9 225
32 35 212 0.904 221
32 36 218 0.894 224
32 37 236 0.909 226
32 38 227 0.912 228
32 39 211 0.94 227
32 40 218 0.95 227
32 41 211 0.928 220
32 42 219 0.906 226
32 43 213 0.928 226
32 44 226 0.896 223
32 45 215 0.897 223
32 46 231 0.908 216
32 47 248 0.91 217
32 48 330 0.93 215
