#row  column  size-1  circ-1  MedInt-1
25 11 152 0.949 240
25 12 155 0.933 241
25 13 143 0.926 238
25 14 147 0.894 241
25 15 155 0.909 242
25 16 123 0.964 240
25 17 97 0.926 231
25 18 90 0.957 235
25 19 95 0.932 235
25 20 92 0.932 232
25 21 91 0.935 228
25 22 106 0.962 230
25 23 99 0.971 232
25 24 110 0.899 233
25 25 156 0.892 235
25 26 165 0.954 234
25 27 165 0.911 236
25 28 167 0.955 234
25 29 132 0.977 233
25 30 123 0.936 228
25 31 169 0.933 237
25 32 153 0.955 233
25 33 137 0.974 232
25 34 133 0.946 227
25 35 154 0.937 231
25 36 153 0.907 234
25 37 147 0.942 230
25 38 138 0.954 232
25 39 143 0.902 231
25 40 149 0.965 233
25 41 137 0.947 228
25 42 136 0.941 229
25 43 135 0.934 230
25 44 133 0.92 223
25 45 153 0.897 233
25 46 176 0.949 231
25 47 169 0.898 229
25 48 199 0.886 227
26 1 218 0.85 237
26 2 194 0.904 242
26 3 144 0.948 235
26 4 138 0.918 239
26 5 152 0.911 237
26 6 160 0.973 242
26 7 77 0.909 228
26 8 70 -1.0 231
26 9 153 0.955 243
26 10 152 0.949 243
26 11 157 0.955 243
26 12 139 0.935 239
26 13 155 0.967 244
26 14 134 0.953 239
26 15 121 0.921 236
26 16 154 0.937 241
26 17 84 0.84 233
26 18 97 0.938 230
26 19 94 0.953 234
26 20 92 0.89 231
26 21 103 0.867 236
26 22 115 0.928 235
26 23 108 0.95 228
26 24 113 0.912 236
26 25 159 0.887 232
26 26 154 0.913 233
26 27 159 0.943 237
26 28 153 0.907 234
26 29 134 0.953 231
26 30 114 0.904 226
26 31 157 0.955 234
26 32 156 0.925 233
26 33 125 0.94 228
26 34 122 0.918 230
26 35 154 0.961 232
26 36 145 0.929 230
26 37 136 0.941 228
26 38 142 0.945 233
26 39 152 0.924 230
26 40 140 0.932 230
26 41 143 0.952 231
26 42 130 0.951 230
26 43 133 0.946 227
26 44 134 0.942 232
26 45 161 0.944 233
26 46 165 0.944 230
26 47 169 0.911 227
26 48 205 0.874 229
27 1 210 0.907 236
27 2 192 0.903 237
27 3 167 0.932 240
27 4 151 0.864 239
27 5 138 0.929 240
27 6 133 0.899 243
27 7 163 0.932 240
27 8 146 0.936 242
27 9 140 0.968 243
27 10 156 0.949 243
27 11 133 0.895 240
27 12 117 0.944 237
27 13 154 0.927 242
27 14 130 0.856 238
27 15 141 0.89 239
27 16 131 0.969 237
27 17 136 0.871 240
27 18 144 0.899 241
27 19 92 -1.0 235
27 20 101 0.99 235
27 21 142 0.945 240
27 22 156 0.939 237
27 23 135 0.96 234
27 24 134 0.98 234
27 25 89 0.902 232
27 26 79 0.982 229
27 27 32 0.82 211
27 28 25 -1.0 209
27 29 176 0.926 236
27 30 160 0.939 238
27 31 152 0.915 236
27 32 149 0.93 234
27 33 78 0.969 224
27 34 94 0.922 224
27 35 152 0.949 230
27 36 150 0.893 233
27 37 147 0.952 231
27 38 145 0.965 231
27 39 115 0.956 225
27 40 120 0.969 227
27 41 108 0.938 225
27 42 102 0.968 223
27 43 153 0.931 234
27 44 158 0.904 234
27 45 148 0.959 230
27 46 148 0.959 226
27 47 172 0.927 227
27 48 169 0.787 223
28 1 175 0.87 234
28 2 163 0.87 233
28 3 150 0.903 238
28 4 148 0.859 239
28 5 139 0.915 237
28 6 127 0.929 238
28 7 151 0.942 243
28 8 138 0.918 243
28 9 142 0.945 240
28 10 136 0.881 234
28 11 101 0.929 234
28 12 122 0.956 237
28 13 145 0.939 240
28 14 113 0.912 240
28 15 146 0.921 240
28 16 129 0.943 237
28 17 142 0.92 241
28 18 152 0.924 240
28 19 100 0.981 233
28 20 99 0.945 230
28 21 132 0.938 234
28 22 170 0.949 242
28 23 123 0.925 232
28 24 129 0.917 233
28 25 81 0.956 229
28 26 81 0.923 225
28 27 50 0.903 220
28 28 41 0.789 216
28 29 166 0.95 236
28 30 149 0.865 231
28 31 139 0.925 233
28 32 154 0.937 236
28 33 100 0.896 228
28 34 101 0.888 222
28 35 153 0.955 235
28 36 145 0.905 230
28 37 165 0.944 234
28 38 147 0.918 231
28 39 127 0.955 228
28 40 122 0.903 225
28 41 109 0.959 224
28 42 105 0.941 225
28 43 145 0.929 231
28 44 159 0.933 231
28 45 143 0.952 229
28 46 150 0.936 230
28 47 167 0.932 227
28 48 218 0.93 224
29 1 177 0.851 233
29 2 167 0.922 236
29 3 156 0.915 237
29 4 154 0.937 238
29 5 129 0.907 239
29 6 107 0.89 236
29 7 123 0.936 235
29 8 125 0.963 235
29 9 141 0.938 236
29 10 141 0.913 238
29 11 92 0.978 238
29 12 113 0.923 235
29 13 141 0.949 236
29 14 132 0.938 240
29 15 151 0.978 236
29 16 144 0.933 240
29 17 137 0.912 236
29 18 143 0.952 237
29 19 141 0.949 238
29 20 167 0.932 238
29 21 134 0.927 234
29 22 149 0.93 233
29 23 148 0.959 232
29 24 153 0.945 237
29 25 156 0.915 233
29 26 154 0.913 235
29 27 155 0.953 237
29 28 162 0.895 236
29 29 151 0.942 234
29 30 140 0.921 232
29 31 144 0.933 231
29 32 149 0.94 233
29 33 140 0.897 232
29 34 146 0.911 230
29 35 132 0.938 227
29 36 128 0.91 228
29 37 144 0.958 229
29 38 140 0.932 228
29 39 141 0.975 227
29 40 144 0.923 228
29 41 151 0.928 228
29 42 147 0.918 225
29 43 144 0.923 230
29 44 141 0.938 227
29 45 138 0.944 227
29 46 156 0.915 227
29 47 170 0.926 226
29 48 192 0.837 223
30 1 206 0.898 236
30 2 166 0.873 232
30 3 156 0.939 237
30 4 146 0.946 236
30 5 122 0.844 233
30 6 125 0.879 238
30 7 119 -1.0 238
30 8 116 0.909 233
30 9 129 0.882 239
30 10 132 0.903 241
30 11 95 0.932 231
30 12 94 0.909 237
30 13 128 0.991 235
30 14 133 0.862 238
30 15 128 0.921 237
30 16 136 0.93 239
30 17 131 0.921 239
30 18 137 0.912 237
30 19 156 0.949 239
30 20 158 0.937 239
30 21 142 0.945 233
30 22 142 0.92 232
30 23 151 0.886 237
30 24 125 0.914 225
30 25 137 0.974 234
30 26 152 0.924 234
30 27 150 0.912 235
30 28 147 0.928 234
30 29 143 0.941 232
30 30 146 0.936 235
30 31 149 0.93 234
30 32 146 0.972 232
30 33 143 0.926 231
30 34 124 0.872 231
30 35 113 0.912 225
30 36 118 0.953 226
30 37 145 0.939 227
30 38 141 0.975 228
30 39 145 0.905 228
30 40 122 0.918 225
30 41 147 0.952 222
30 42 159 0.967 225
30 43 139 0.961 226
30 44 130 0.951 225
30 45 141 0.938 226
30 46 150 0.936 226
30 47 164 0.938 222
30 48 193 0.928 221
31 1 219 0.906 234
31 2 162 0.95 234
31 3 153 0.897 236
31 4 159 0.91 236
31 5 147 0.908 239
31 6 132 0.977 237
31 7 146 0.879 239
31 8 99 0.958 230
31 9 147 0.952 239
31 10 128 0.936 239
31 11 118 0.964 235
31 12 143 0.952 240
31 13 139 0.925 238
31 14 102 -1.0 235
31 15 115 0.928 235
31 16 105 0.953 234
31 17 135 0.923 238
31 18 128 0.925 234
31 19 125 0.879 235
31 20 143 0.883 231
31 21 156 0.939 236
31 22 146 0.911 236
31 23 133 0.885 234
31 24 135 0.934 234
31 25 142 0.886 235
31 26 127 0.929 234
31 27 128 0.91 234
31 28 125 0.952 231
31 29 110 0.915 230
31 30 113 0.964 228
31 31 139 0.95 236
31 32 146 0.936 233
31 33 143 0.916 232
31 34 146 0.888 232
31 35 150 0.926 230
31 36 138 0.908 228
31 37 144 0.969 230
31 38 128 0.936 227
31 39 137 0.947 229
31 40 135 0.934 225
31 41 147 0.952 226
31 42 126 0.959 224
31 43 137 0.902 225
31 44 133 0.973 222
31 45 131 0.931 221
31 46 136 0.905 219
31 47 167 0.922 221
31 48 177 0.824 220
32 1 298 0.893 223
32 2 259 0.95 229
32 3 257 0.899 236
32 4 208 0.879 236
32 5 213 0.908 235
32 6 188 0.934 238
32 7 185 0.919 238
32 8 177 0.941 240
32 9 185 0.919 236
32 10 170 0.916 238
32 11 161 0.921 239
32 12 158 0.913 241
32 13 141 0.89 240
32 14 151 0.942 240
32 15 141 0.913 238
32 16 137 0.974 239
32 17 145 0.915 239
32 18 147 0.918 237
32 19 133 0.957 237
32 20 153 0.931 235
32 21 145 0.939 237
32 22 155 0.933 236
32 23 136 0.895 236
32 24 146 0.946 237
32 25 140 0.932 234
32 26 141 0.938 233
32 27 141 0.904 232
32 28 142 0.886 237
32 29 163 0.919 236
32 30 132 0.965 232
32 31 144 0.969 236
32 32 137 0.912 231
32 33 157 0.931 231
32 34 170 0.916 233
32 35 155 0.887 223
32 36 168 0.961 221
32 37 192 0.924 225
32 38 186 0.924 226
32 39 208 0.935 227
32 40 201 0.945 225
32 41 216 0.894 225
32 42 199 0.886 220
32 43 193 0.937 221
32 44 218 0.902 223
32 45 227 0.9 224
32 46 202 0.92 214
32 47 240 0.88 220
32 48 275 0.918 217
