#row  column  size-1  circ-1  MedInt-1
25 11 155 0.967 235
25 12 153 0.955 238
25 13 158 0.917 243
25 14 157 0.945 243
25 15 154 0.851 241
25 16 154 0.937 244
25 17 105 0.912 230
25 18 102 0.955 236
25 19 104 0.903 233
25 20 88 0.922 228
25 21 114 0.96 234
25 22 130 0.924 231
25 23 143 0.916 235
25 24 134 0.927 232
25 25 165 0.944 233
25 26 166 0.974 235
25 27 153 0.897 237
25 28 168 0.906 237
25 29 135 0.987 228
25 30 136 0.915 230
25 31 168 0.971 236
25 32 168 0.906 234
25 33 144 0.899 229
25 34 144 0.958 228
25 35 155 0.909 233
25 36 160 0.939 234
25 37 161 0.921 232
25 38 153 0.931 234
25 39 156 0.949 235
25 40 160 0.939 231
25 41 138 0.918 230
25 42 143 0.952 228
25 43 146 0.946 234
25 44 146 0.936 227
25 45 156 0.939 230
25 46 176 0.958 231
25 47 177 0.954 226
25 48 222 0.899 230
26 1 246 0.921 239
26 2 110 0.926 233
26 3 182 0.905 238
26 4 159 0.91 239
26 5 176 0.917 241
26 6 178 0.915 244
26 7 98 0.948 236
26 8 99 0.927 232
26 9 157 0.931 244
26 10 148 0.934 243
26 11 158 0.961 242
26 12 145 0.954 238
26 13 140 0.907 241
26 14 153 0.955 242
26 15 156 0.915 241
26 16 140 0.874 241
26 17 103 0.883 235
26 18 98 0.948 233
26 19 125 0.94 236
26 20 125 0.914 234
26 21 111 0.885 232
26 22 126 0.932 229
26 23 135 0.934 236
26 24 147 0.952 231
26 25 158 0.961 233
26 26 161 0.954 231
26 27 167 0.913 236
26 28 159 0.943 238
26 29 137 0.947 229
26 30 137 0.947 228
26 31 156 0.974 236
26 32 164 0.906 236
26 33 146 0.936 231
26 34 132 0.938 231
26 35 163 0.923 234
26 36 150 0.936 227
26 37 147 0.942 229
26 38 150 0.946 232
26 39 150 0.946 230
26 40 157 0.945 235
26 41 144 0.958 229
26 42 143 0.952 231
26 43 139 0.95 226
26 44 140 0.907 227
26 45 154 0.894 226
26 46 170 0.972 229
26 47 160 0.915 222
26 48 226 0.935 230
27 1 227 0.947 236
27 2 209 0.931 239
27 3 166 0.917 239
27 4 163 0.923 237
27 5 149 0.874 243
27 6 133 0.946 235
27 7 159 0.9 242
27 8 169 0.943 244
27 9 147 0.952 245
27 10 151 0.932 238
27 11 134 0.942 240
27 12 129 0.917 238
27 13 147 0.894 241
27 14 148 0.985 240
27 15 151 0.953 240
27 16 154 0.937 239
27 17 151 0.909 239
27 18 152 0.892 237
27 19 91 0.922 233
27 20 110 0.967 235
27 21 152 0.949 239
27 22 168 0.951 239
27 23 151 0.942 230
27 24 156 0.949 235
27 25 112 0.973 228
27 26 117 0.891 229
27 27 74 0.92 232
27 28 90 0.772 224
27 29 185 0.95 236
27 30 159 0.943 234
27 31 161 0.979 237
27 32 160 0.939 235
27 33 91 0.954 219
27 34 91 0.967 222
27 35 159 0.878 224
27 36 156 0.915 229
27 37 153 0.955 228
27 38 150 0.936 232
27 39 121 0.989 222
27 40 120 0.941 226
27 41 103 0.935 224
27 42 107 0.958 221
27 43 157 0.931 235
27 44 162 0.96 231
27 45 146 0.972 227
27 46 145 0.882 226
27 47 167 0.932 222
27 48 230 0.932 230
28 1 222 0.91 236
28 2 173 0.852 237
28 3 159 0.887 234
28 4 156 0.892 236
28 5 144 0.899 236
28 6 140 0.897 237
28 7 163 0.923 242
28 8 141 0.964 242
28 9 149 0.93 244
28 10 150 0.936 240
28 11 129 0.907 239
28 12 110 0.915 233
28 13 156 0.915 242
28 14 138 0.908 242
28 15 145 0.929 238
28 16 145 0.95 236
28 17 146 0.936 241
28 18 146 0.921 238
28 19 97 0.909 232
28 20 95 0.919 231
28 21 156 0.925 237
28 22 162 0.927 237
28 23 148 0.924 234
28 24 145 0.895 232
28 25 113 0.952 228
28 26 105 0.896 225
28 27 58 0.943 227
28 28 29 0.898 211
28 29 173 0.91 236
28 30 154 0.913 236
28 31 169 0.911 236
28 32 157 0.921 236
28 33 104 0.903 226
28 34 95 0.89 220
28 35 160 0.939 234
28 36 160 0.939 234
28 37 162 0.927 229
28 38 158 0.951 232
28 39 132 0.938 228
28 40 129 0.943 222
28 41 108 0.938 221
28 42 106 0.92 222
28 43 162 0.895 231
28 44 162 0.917 232
28 45 149 0.906 226
28 46 162 0.936 231
28 47 171 0.842 226
28 48 209 0.891 229
29 1 199 0.915 236
29 2 150 0.912 232
29 3 161 0.954 236
29 4 162 0.936 234
29 5 130 0.899 238
29 6 121 0.948 236
29 7 141 0.913 236
29 8 152 0.924 242
29 9 118 0.925 234
29 10 146 0.936 240
29 11 120 0.903 236
29 12 114 0.96 237
29 13 147 0.918 238
29 14 143 0.952 237
29 15 147 0.918 240
29 16 128 0.885 237
29 17 145 0.905 238
29 18 160 0.915 239
29 19 143 0.916 234
29 20 159 0.933 237
29 21 143 0.941 232
29 22 150 0.912 233
29 23 165 0.911 235
29 24 163 0.956 236
29 25 150 0.912 235
29 26 156 0.915 235
29 27 146 0.921 234
29 28 143 0.916 235
29 29 158 0.961 233
29 30 149 0.906 234
29 31 143 0.87 232
29 32 154 0.937 234
29 33 148 0.948 227
29 34 149 0.93 230
29 35 138 0.954 222
29 36 143 0.916 230
29 37 154 0.937 233
29 38 148 0.948 230
29 39 147 0.918 228
29 40 141 0.904 231
29 41 168 0.937 224
29 42 175 0.943 226
29 43 151 0.942 231
29 44 138 0.944 229
29 45 148 0.924 223
29 46 152 0.924 226
29 47 178 0.937 224
29 48 225 0.911 228
30 1 202 0.88 234
30 2 187 0.929 234
30 3 173 0.91 233
30 4 149 0.897 237
30 5 150 0.903 241
30 6 147 0.952 241
30 7 145 0.929 238
30 8 142 0.92 233
30 9 131 0.906 241
30 10 149 0.897 238
30 11 103 0.935 233
30 12 105 0.924 232
30 13 133 0.92 232
30 14 140 0.932 235
30 15 138 0.954 239
30 16 138 0.944 237
30 17 149 0.93 240
30 18 160 0.948 240
30 19 147 0.918 236
30 20 142 0.886 237
30 21 150 0.961 234
30 22 154 0.937 231
30 23 155 0.943 233
30 24 138 0.908 232
30 25 160 0.906 236
30 26 148 0.9 234
30 27 151 0.942 234
30 28 143 0.926 234
30 29 144 0.933 232
30 30 145 0.939 230
30 31 157 0.945 230
30 32 150 0.961 234
30 33 151 0.942 232
30 34 136 0.941 229
30 35 125 0.879 225
30 36 131 0.921 226
30 37 156 0.949 229
30 38 147 0.894 230
30 39 145 0.965 223
30 40 135 0.96 223
30 41 167 0.965 222
30 42 189 0.909 226
30 43 137 0.902 228
30 44 148 0.924 227
30 45 149 0.93 226
30 46 155 0.933 223
30 47 170 0.916 222
30 48 140 0.793 218
31 1 205 0.913 230
31 2 141 0.88 228
31 3 156 0.862 235
31 4 157 0.931 237
31 5 145 0.929 237
31 6 140 0.932 239
31 7 145 0.965 238
31 8 132 0.928 235
31 9 151 0.942 233
31 10 143 0.962 240
31 11 132 0.913 237
31 12 132 0.965 238
31 13 118 0.888 237
31 14 140 0.942 240
31 15 119 0.944 236
31 16 123 0.964 235
31 17 145 0.905 238
31 18 130 0.924 232
31 19 155 0.967 238
31 20 138 0.929 235
31 21 143 0.902 236
31 22 156 0.892 236
31 23 155 0.943 238
31 24 151 0.918 236
31 25 152 0.924 236
31 26 142 0.945 237
31 27 136 0.941 233
31 28 122 0.968 232
31 29 139 0.961 234
31 30 144 0.933 234
31 31 128 0.947 222
31 32 152 0.892 234
31 33 136 0.871 232
31 34 138 0.944 227
31 35 153 0.921 232
31 36 141 0.913 228
31 37 149 0.965 229
31 38 145 0.939 227
31 39 155 0.909 229
31 40 139 0.868 226
31 41 155 0.856 229
31 42 144 0.958 227
31 43 143 0.962 226
31 44 129 0.805 220
31 45 159 0.933 226
31 46 150 0.936 221
31 47 174 0.929 220
31 48 171 0.9 218
32 1 307 0.92 225
32 2 264 0.923 231
32 3 248 0.947 231
32 4 212 0.924 231
32 5 199 0.927 231
32 6 184 0.936 236
32 7 174 0.938 235
32 8 173 0.91 238
32 9 171 0.922 237
32 10 160 0.915 237
32 11 154 0.927 237
32 12 174 0.938 241
32 13 145 0.939 239
32 14 136 0.905 240
32 15 145 0.929 237
32 16 140 0.968 240
32 17 156 0.892 239
32 18 138 0.894 234
32 19 140 0.932 238
32 20 161 0.921 237
32 21 154 0.937 237
32 22 137 0.937 236
32 23 156 0.915 237
32 24 140 0.942 235
32 25 136 0.941 235
32 26 159 0.943 236
32 27 151 0.918 235
32 28 158 0.927 234
32 29 148 0.914 235
32 30 137 0.974 233
32 31 149 0.93 236
32 32 152 0.924 238
32 33 148 0.959 227
32 34 174 0.938 230
32 35 189 0.939 231
32 36 191 0.919 228
32 37 183 0.909 227
32 38 192 0.954 227
32 39 208 0.915 227
32 40 215 0.937 225
32 41 227 0.893 228
32 42 218 0.921 224
32 43 209 0.903 223
32 44 217 0.871 219
32 45 230 0.924 225
32 46 241 0.91 221
32 47 231 0.89 219
32 48 292 0.939 217
