# Normalized by SGAtools 1.0.0 on 2013-03-17 14:56:15
# Image analyzed by HT colony grid analyzer 1.1.7 on 03-17-2013 14:55:58
row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
5	12	169	plate.jpg.dat	1	83	498.710104756415	NA	NA
5	13	214	plate.jpg.dat	1	99	642.006712091575	NA	NA
5	14	198	plate.jpg.dat	1	99	578.846574916901	NA	NA
5	15	175	plate.jpg.dat	1	115	497.583701113406	NA	NA
5	16	173	plate.jpg.dat	1	115	491.678949011202	NA	NA
5	17	91	plate.jpg.dat	1	131	237.031110520015	NA	NA
5	18	99	plate.jpg.dat	1	131	260.787622721355	NA	NA
5	19	179	plate.jpg.dat	1	147	510.490000960728	NA	NA
5	20	144	plate.jpg.dat	1	147	393.356726851045	NA	NA
5	21	180	plate.jpg.dat	1	163	502.126757296484	NA	NA
5	22	188	plate.jpg.dat	1	163	521.744062142133	NA	NA
5	23	199	plate.jpg.dat	1	179	555.186107833769	NA	NA
5	24	173	plate.jpg.dat	1	179	NA	NA	status=JK
5	25	146	plate.jpg.dat	1	195	377.552584752384	NA	NA
5	26	141	plate.jpg.dat	1	195	355.655618698764	NA	NA
5	27	206	plate.jpg.dat	1	211	561.39676562813	NA	NA
5	28	186	plate.jpg.dat	1	211	NA	NA	status=JK
5	29	102	plate.jpg.dat	1	227	242.084981151218	NA	NA
5	30	68	plate.jpg.dat	1	227	138.248799262596	NA	NA
5	31	170	plate.jpg.dat	1	243	456.955755802663	NA	NA
5	32	196	plate.jpg.dat	1	243	548.042695602914	NA	NA
5	33	131	plate.jpg.dat	1	259	363.339448065997	NA	NA
5	34	119	plate.jpg.dat	1	259	337.828441247143	NA	NA
5	35	167	plate.jpg.dat	1	275	496.096562404132	NA	NA
5	36	173	plate.jpg.dat	1	275	525.997977874786	NA	NA
5	37	103	plate.jpg.dat	1	291	316.369184837763	NA	NA
5	38	121	plate.jpg.dat	1	291	385.619714150261	NA	NA
5	39	140	plate.jpg.dat	1	307	450.363089227971	NA	NA
5	40	150	plate.jpg.dat	1	307	479.878901725863	NA	NA
5	41	141	plate.jpg.dat	1	323	447.029684425413	NA	NA
5	42	178	plate.jpg.dat	1	323	569.503506747453	NA	NA
5	43	168	plate.jpg.dat	1	339	542.472947622173	NA	NA
5	44	164	plate.jpg.dat	1	339	542.933433874789	NA	NA
5	45	175	plate.jpg.dat	1	355	580.250909751063	NA	NA
5	46	162	plate.jpg.dat	1	355	523.251364911456	NA	NA
5	47	189	plate.jpg.dat	1	371	545.964660981291	NA	NA
5	48	194	plate.jpg.dat	1	371	511.799484681591	NA	NA
6	1	265	plate.jpg.dat	1	3	525.734186703757	NA	NA
6	2	224	plate.jpg.dat	1	3	497.853446023664	NA	NA
6	3	190	plate.jpg.dat	1	19	474.86572518252	NA	NA
6	4	190	plate.jpg.dat	1	19	500.638702329101	NA	NA
6	5	201	plate.jpg.dat	1	35	536.998480844363	NA	NA
6	6	176	plate.jpg.dat	1	35	NA	NA	status=JK
6	7	171	plate.jpg.dat	1	51	457.87962095573	NA	NA
6	8	167	plate.jpg.dat	1	51	453.414705793807	NA	NA
6	9	195	plate.jpg.dat	1	67	545.940169591168	NA	NA
6	10	190	plate.jpg.dat	1	67	540.408693258633	NA	NA
6	11	190	plate.jpg.dat	1	83	552.041996873266	NA	NA
6	12	180	plate.jpg.dat	1	83	524.38180276328	NA	NA
6	13	190	plate.jpg.dat	1	99	554.341399692402	NA	NA
6	14	168	plate.jpg.dat	1	99	475.181587871956	NA	NA
6	15	192	plate.jpg.dat	1	115	540.971296264653	NA	NA
6	16	170	plate.jpg.dat	1	115	473.576974536837	NA	NA
6	17	99	plate.jpg.dat	1	131	256.815191303127	NA	NA
6	18	71	plate.jpg.dat	1	131	NA	NA	status=JK
6	19	162	plate.jpg.dat	1	147	448.815351535774	NA	NA
6	20	153	plate.jpg.dat	1	147	414.934265166065	NA	NA
6	21	196	plate.jpg.dat	1	163	543.915686324366	NA	NA
6	22	175	plate.jpg.dat	1	163	472.501479196438	NA	NA
6	23	198	plate.jpg.dat	1	179	542.446925579066	NA	NA
6	24	199	plate.jpg.dat	1	179	543.097534721949	NA	NA
6	25	153	plate.jpg.dat	1	195	391.418823303581	NA	NA
6	26	151	plate.jpg.dat	1	195	378.355155209947	NA	NA
6	27	207	plate.jpg.dat	1	211	553.633835661716	NA	NA
6	28	202	plate.jpg.dat	1	211	544.682250773121	NA	NA
6	29	119	plate.jpg.dat	1	227	286.737517190919	NA	NA
6	30	49	plate.jpg.dat	1	227	72.6731252630515	NA	NA
6	31	204	plate.jpg.dat	1	243	547.81519403743	NA	NA
6	32	191	plate.jpg.dat	1	243	518.367626045919	NA	NA
6	33	131	plate.jpg.dat	1	259	350.663039391262	NA	NA
6	34	140	plate.jpg.dat	1	259	390.75276856554	NA	NA
6	35	197	plate.jpg.dat	1	275	574.380598997272	NA	NA
6	36	187	plate.jpg.dat	1	275	553.788938903491	NA	NA
6	37	75	plate.jpg.dat	1	291	212.442712253353	NA	NA
6	38	114	plate.jpg.dat	1	291	348.15867874023	NA	NA
6	39	164	plate.jpg.dat	1	307	513.419653190887	NA	NA
6	40	152	plate.jpg.dat	1	307	470.849972212816	NA	NA
6	41	170	plate.jpg.dat	1	323	524.557286795494	NA	NA
6	42	169	plate.jpg.dat	1	323	518.354571960935	NA	NA
6	43	182	plate.jpg.dat	1	339	559.302486102935	NA	NA
6	44	143	plate.jpg.dat	1	339	NA	NA	status=JK
6	45	177	plate.jpg.dat	1	355	549.219211648851	NA	NA
6	46	187	plate.jpg.dat	1	355	554.258249452594	NA	NA
6	47	186	plate.jpg.dat	1	371	499.085596440577	NA	NA
6	48	236	plate.jpg.dat	1	371	564.557841170608	NA	NA
7	1	278	plate.jpg.dat	1	4	513.05827071917	NA	NA
7	2	210	plate.jpg.dat	1	4	431.347268470322	NA	NA
7	3	216	plate.jpg.dat	1	20	510.201201493801	NA	NA
7	4	191	plate.jpg.dat	1	20	475.014372649316	NA	NA
7	5	203	plate.jpg.dat	1	36	518.638770964743	NA	NA
7	6	186	plate.jpg.dat	1	36	474.508546467385	NA	NA
7	7	136	plate.jpg.dat	1	52	337.389379116594	NA	NA
7	8	90	plate.jpg.dat	1	52	205.310693838017	NA	NA
7	9	189	plate.jpg.dat	1	68	509.79494237506	NA	NA
7	10	201	plate.jpg.dat	1	68	556.075617630783	NA	NA
7	11	139	plate.jpg.dat	1	84	NA	NA	status=JK
7	12	191	plate.jpg.dat	1	84	541.161599550324	NA	NA
7	13	162	plate.jpg.dat	1	100	450.028418841764	NA	NA
7	14	165	plate.jpg.dat	1	100	450.788589820707	NA	NA
7	15	185	plate.jpg.dat	1	116	502.867262863285	NA	NA
7	16	181	plate.jpg.dat	1	116	491.352615891581	NA	NA
7	17	199	plate.jpg.dat	1	132	551.903256883858	NA	NA
7	18	175	plate.jpg.dat	1	132	479.077194010347	NA	NA
7	19	204	plate.jpg.dat	1	148	561.9348664807	NA	NA
7	20	195	plate.jpg.dat	1	148	528.666458366123	NA	NA
7	21	182	plate.jpg.dat	1	164	484.178783161755	NA	NA
7	22	187	plate.jpg.dat	1	164	493.143625648597	NA	NA
7	23	178	plate.jpg.dat	1	180	463.831173867816	NA	NA
7	24	184	plate.jpg.dat	1	180	478.826663925184	NA	NA
7	25	216	plate.jpg.dat	1	196	566.3209263679	NA	NA
7	26	211	plate.jpg.dat	1	196	541.955853331945	NA	NA
7	27	205	plate.jpg.dat	1	212	527.427528074858	NA	NA
7	28	202	plate.jpg.dat	1	212	524.432583672139	NA	NA
7	29	215	plate.jpg.dat	1	228	NA	NA	status=JK
7	30	208	plate.jpg.dat	1	228	536.289305777025	NA	NA
7	31	109	plate.jpg.dat	1	244	247.029132887823	NA	NA
7	32	113	plate.jpg.dat	1	244	266.630177219986	NA	NA
7	33	179	plate.jpg.dat	1	260	478.134815884937	NA	NA
7	34	185	plate.jpg.dat	1	260	508.242798348907	NA	NA
7	35	201	plate.jpg.dat	1	276	561.019770712762	NA	NA
7	36	178	plate.jpg.dat	1	276	501.723061257124	NA	NA
7	37	206	plate.jpg.dat	1	292	NA	NA	status=JK
7	38	179	plate.jpg.dat	1	292	535.440871726154	NA	NA
7	39	124	plate.jpg.dat	1	308	364.703427608924	NA	NA
7	40	118	plate.jpg.dat	1	308	343.892880538633	NA	NA
7	41	169	plate.jpg.dat	1	324	498.638150469123	NA	NA
7	42	162	plate.jpg.dat	1	324	474.192330730783	NA	NA
7	43	178	plate.jpg.dat	1	340	522.142604016627	NA	NA
7	44	178	plate.jpg.dat	1	340	524.158476857993	NA	NA
7	45	196	plate.jpg.dat	1	356	NA	NA	status=JK
7	46	174	plate.jpg.dat	1	356	480.374864934296	NA	NA
7	47	200	plate.jpg.dat	1	372	493.560920980307	NA	NA
7	48	265	plate.jpg.dat	1	372	NA	NA	status=JK
8	1	260	plate.jpg.dat	1	4	467.814029228742	NA	NA
8	2	228	plate.jpg.dat	1	4	463.174953591097	NA	NA
8	3	205	plate.jpg.dat	1	20	476.526080719809	NA	NA
8	4	163	plate.jpg.dat	1	20	394.68230171412	NA	NA
8	5	189	plate.jpg.dat	1	36	484.868301804455	NA	NA
8	6	204	plate.jpg.dat	1	36	542.431347949083	NA	NA
8	7	78	plate.jpg.dat	1	52	168.959449378565	NA	NA
8	8	117	plate.jpg.dat	1	52	296.483470065771	NA	NA
8	9	187	plate.jpg.dat	1	68	518.476568204458	NA	NA
8	10	200	plate.jpg.dat	1	68	569.116502387529	NA	NA
8	11	173	plate.jpg.dat	1	84	495.308175725551	NA	NA
8	12	177	plate.jpg.dat	1	84	512.707805258196	NA	NA
8	13	178	plate.jpg.dat	1	100	514.308450113362	NA	NA
8	14	172	plate.jpg.dat	1	100	486.290797622888	NA	NA
8	15	174	plate.jpg.dat	1	116	484.709903793132	NA	NA
8	16	198	plate.jpg.dat	1	116	NA	NA	status=JK
8	17	157	plate.jpg.dat	1	132	438.486852925335	NA	NA
8	18	187	plate.jpg.dat	1	132	531.679573424767	NA	NA
8	19	178	plate.jpg.dat	1	148	498.513128340166	NA	NA
8	20	193	plate.jpg.dat	1	148	539.215956922626	NA	NA
8	21	199	plate.jpg.dat	1	164	552.248206235021	NA	NA
8	22	194	plate.jpg.dat	1	164	530.400325473779	NA	NA
8	23	182	plate.jpg.dat	1	180	491.041716638279	NA	NA
8	24	194	plate.jpg.dat	1	180	524.686147972299	NA	NA
8	25	193	plate.jpg.dat	1	196	512.359378241241	NA	NA
8	26	209	plate.jpg.dat	1	196	551.34207056884	NA	NA
8	27	220	plate.jpg.dat	1	212	NA	NA	status=JK
8	28	202	plate.jpg.dat	1	212	538.04586967359	NA	NA
8	29	200	plate.jpg.dat	1	228	529.76885758593	NA	NA
8	30	203	plate.jpg.dat	1	228	533.391143619109	NA	NA
8	31	106	plate.jpg.dat	1	244	242.507767371949	NA	NA
8	32	110	plate.jpg.dat	1	244	261.961832835427	NA	NA
8	33	177	plate.jpg.dat	1	260	480.910845855858	NA	NA
8	34	180	plate.jpg.dat	1	260	501.956031118325	NA	NA
8	35	182	plate.jpg.dat	1	276	512.836128523954	NA	NA
8	36	190	plate.jpg.dat	1	276	548.157416859151	NA	NA
8	37	182	plate.jpg.dat	1	292	541.834417998519	NA	NA
8	38	180	plate.jpg.dat	1	292	549.006844329291	NA	NA
8	39	123	plate.jpg.dat	1	308	368.103031247988	NA	NA
8	40	115	plate.jpg.dat	1	308	340.912386401521	NA	NA
8	41	174	plate.jpg.dat	1	324	525.088168172149	NA	NA
8	42	158	plate.jpg.dat	1	324	471.83742322521	NA	NA
8	43	174	plate.jpg.dat	1	340	520.795498127714	NA	NA
8	44	182	plate.jpg.dat	1	340	NA	NA	status=JK
8	45	160	plate.jpg.dat	1	356	463.538885942432	NA	NA
8	46	169	plate.jpg.dat	1	356	460.937055554738	NA	NA
8	47	195	plate.jpg.dat	1	372	473.521068331048	NA	NA
8	48	230	plate.jpg.dat	1	372	499.994404127271	NA	NA
9	1	282	plate.jpg.dat	1	5	517.497502828526	NA	NA
9	2	243	plate.jpg.dat	1	5	503.561336185894	NA	NA
9	3	208	plate.jpg.dat	1	21	490.878611875836	NA	NA
9	4	199	plate.jpg.dat	1	21	504.771081790252	NA	NA
9	5	184	plate.jpg.dat	1	37	476.6590958136	NA	NA
9	6	186	plate.jpg.dat	1	37	494.70267709227	NA	NA
9	7	178	plate.jpg.dat	1	53	484.137342270152	NA	NA
9	8	173	plate.jpg.dat	1	53	477.092565955463	NA	NA
9	9	188	plate.jpg.dat	1	69	528.712717795825	NA	NA
9	10	168	plate.jpg.dat	1	69	475.890724648774	NA	NA
9	11	166	plate.jpg.dat	1	85	479.980544431633	NA	NA
9	12	200	plate.jpg.dat	1	85	593.590172656136	NA	NA
9	13	166	plate.jpg.dat	1	101	483.770066739514	NA	NA
9	14	165	plate.jpg.dat	1	101	471.886758075904	NA	NA
9	15	178	plate.jpg.dat	1	117	504.468329749474	NA	NA
9	16	161	plate.jpg.dat	1	117	NA	NA	status=JK
9	17	184	plate.jpg.dat	1	133	530.269612829581	NA	NA
9	18	201	plate.jpg.dat	1	133	584.070077658768	NA	NA
9	19	210	plate.jpg.dat	1	149	607.085462974337	NA	NA
9	20	161	plate.jpg.dat	1	149	448.638406556832	NA	NA
9	21	183	plate.jpg.dat	1	165	511.985244358276	NA	NA
9	22	193	plate.jpg.dat	1	165	536.703711669835	NA	NA
9	23	193	plate.jpg.dat	1	181	534.510688053621	NA	NA
9	24	176	plate.jpg.dat	1	181	478.052575172087	NA	NA
9	25	200	plate.jpg.dat	1	197	543.142787721927	NA	NA
9	26	188	plate.jpg.dat	1	197	496.266473661859	NA	NA
9	27	169	plate.jpg.dat	1	213	439.664938408247	NA	NA
9	28	163	plate.jpg.dat	1	213	424.758607968048	NA	NA
9	29	213	plate.jpg.dat	1	229	576.716823136353	NA	NA
9	30	201	plate.jpg.dat	1	229	533.361699851807	NA	NA
9	31	204	plate.jpg.dat	1	245	542.097936014449	NA	NA
9	32	204	plate.jpg.dat	1	245	550.516390507718	NA	NA
